Date;Group;Series;Tasa_suecia;tasa_eeuu;riesgo_suecia
30/12/2012;Riksbank key interest rates;Policy rate;N/A;0,17;.
31/12/2012;Riksbank key interest rates;Policy rate;N/A;0,09;.
1/01/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
2/01/2013;Riksbank key interest rates;Policy rate;1;0,17;0,83
3/01/2013;Riksbank key interest rates;Policy rate;1;0,17;0,83
4/01/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
5/01/2013;Riksbank key interest rates;Policy rate;N/A;0,16;.
6/01/2013;Riksbank key interest rates;Policy rate;N/A;0,16;.
7/01/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
8/01/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
9/01/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
10/01/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
11/01/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
12/01/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
13/01/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
14/01/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
15/01/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
16/01/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
17/01/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
18/01/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
19/01/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
20/01/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
21/01/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
22/01/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
23/01/2013;Riksbank key interest rates;Policy rate;1;0,13;0,87
24/01/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
25/01/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
26/01/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
27/01/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
28/01/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
29/01/2013;Riksbank key interest rates;Policy rate;1;0,12;0,88
30/01/2013;Riksbank key interest rates;Policy rate;1;0,12;0,88
31/01/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
1/02/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
2/02/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
3/02/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
4/02/2013;Riksbank key interest rates;Policy rate;1;0,13;0,87
5/02/2013;Riksbank key interest rates;Policy rate;1;0,13;0,87
6/02/2013;Riksbank key interest rates;Policy rate;1;0,13;0,87
7/02/2013;Riksbank key interest rates;Policy rate;1;0,13;0,87
8/02/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
9/02/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
10/02/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
11/02/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
12/02/2013;Riksbank key interest rates;Policy rate;1;0,13;0,87
13/02/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
14/02/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
15/02/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
16/02/2013;Riksbank key interest rates;Policy rate;N/A;0,16;.
17/02/2013;Riksbank key interest rates;Policy rate;N/A;0,16;.
18/02/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
19/02/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
20/02/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
21/02/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
22/02/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
23/02/2013;Riksbank key interest rates;Policy rate;N/A;0,16;.
24/02/2013;Riksbank key interest rates;Policy rate;N/A;0,16;.
25/02/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
26/02/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
27/02/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
28/02/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
1/03/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
2/03/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
3/03/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
4/03/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
5/03/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
6/03/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
7/03/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
8/03/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
9/03/2013;Riksbank key interest rates;Policy rate;N/A;0,15;.
10/03/2013;Riksbank key interest rates;Policy rate;N/A;0,15;.
11/03/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
12/03/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
13/03/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
14/03/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
15/03/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
16/03/2013;Riksbank key interest rates;Policy rate;N/A;0,16;.
17/03/2013;Riksbank key interest rates;Policy rate;N/A;0,16;.
18/03/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
19/03/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
20/03/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
21/03/2013;Riksbank key interest rates;Policy rate;1;0,16;0,84
22/03/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
23/03/2013;Riksbank key interest rates;Policy rate;N/A;0,15;.
24/03/2013;Riksbank key interest rates;Policy rate;N/A;0,15;.
25/03/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
26/03/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
27/03/2013;Riksbank key interest rates;Policy rate;1;0,12;0,88
28/03/2013;Riksbank key interest rates;Policy rate;1;0,13;0,87
29/03/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
30/03/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
31/03/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
1/04/2013;Riksbank key interest rates;Policy rate;N/A;0,16;.
2/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
3/04/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
4/04/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
5/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
6/04/2013;Riksbank key interest rates;Policy rate;N/A;0,15;.
7/04/2013;Riksbank key interest rates;Policy rate;N/A;0,15;.
8/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
9/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
10/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
11/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
12/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
13/04/2013;Riksbank key interest rates;Policy rate;N/A;0,15;.
14/04/2013;Riksbank key interest rates;Policy rate;N/A;0,15;.
15/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
16/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
17/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
18/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
19/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
20/04/2013;Riksbank key interest rates;Policy rate;N/A;0,15;.
21/04/2013;Riksbank key interest rates;Policy rate;N/A;0,15;.
22/04/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
23/04/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
24/04/2013;Riksbank key interest rates;Policy rate;1;0,13;0,87
25/04/2013;Riksbank key interest rates;Policy rate;1;0,13;0,87
26/04/2013;Riksbank key interest rates;Policy rate;1;0,13;0,87
27/04/2013;Riksbank key interest rates;Policy rate;N/A;0,13;.
28/04/2013;Riksbank key interest rates;Policy rate;N/A;0,13;.
29/04/2013;Riksbank key interest rates;Policy rate;1;0,13;0,87
30/04/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
1/05/2013;Riksbank key interest rates;Policy rate;N/A;0,14;#¡VALOR!
2/05/2013;Riksbank key interest rates;Policy rate;1;0,15;0,85
3/05/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
4/05/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
5/05/2013;Riksbank key interest rates;Policy rate;N/A;0,14;.
6/05/2013;Riksbank key interest rates;Policy rate;1;0,14;0,86
7/05/2013;Riksbank key interest rates;Policy rate;1;0,12;0,88
8/05/2013;Riksbank key interest rates;Policy rate;1;0,12;0,88
9/05/2013;Riksbank key interest rates;Policy rate;N/A;0,12;.
10/05/2013;Riksbank key interest rates;Policy rate;1;0,12;0,88
11/05/2013;Riksbank key interest rates;Policy rate;N/A;0,12;.
12/05/2013;Riksbank key interest rates;Policy rate;N/A;0,12;.
13/05/2013;Riksbank key interest rates;Policy rate;1;0,12;0,88
14/05/2013;Riksbank key interest rates;Policy rate;1;0,11;0,89
15/05/2013;Riksbank key interest rates;Policy rate;1;0,12;0,88
16/05/2013;Riksbank key interest rates;Policy rate;1;0,11;0,89
17/05/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
18/05/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
19/05/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
20/05/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
21/05/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
22/05/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
23/05/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
24/05/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
25/05/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
26/05/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
27/05/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
28/05/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
29/05/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
30/05/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
31/05/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
1/06/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
2/06/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
3/06/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
4/06/2013;Riksbank key interest rates;Policy rate;1;0,11;0,89
5/06/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
6/06/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
7/06/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
8/06/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
9/06/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
10/06/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
11/06/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
12/06/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
13/06/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
14/06/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
15/06/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
16/06/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
17/06/2013;Riksbank key interest rates;Policy rate;1;0,11;0,89
18/06/2013;Riksbank key interest rates;Policy rate;1;0,12;0,88
19/06/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
20/06/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
21/06/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
22/06/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
23/06/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
24/06/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
25/06/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
26/06/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
27/06/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
28/06/2013;Riksbank key interest rates;Policy rate;1;0,07;0,93
29/06/2013;Riksbank key interest rates;Policy rate;N/A;0,07;.
30/06/2013;Riksbank key interest rates;Policy rate;N/A;0,07;.
1/07/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
2/07/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
3/07/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
4/07/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
5/07/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
6/07/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
7/07/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
8/07/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
9/07/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
10/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
11/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
12/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
13/07/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
14/07/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
15/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
16/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
17/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
18/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
19/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
20/07/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
21/07/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
22/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
23/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
24/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
25/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
26/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
27/07/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
28/07/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
29/07/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
30/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
31/07/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
1/08/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
2/08/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
3/08/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
4/08/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
5/08/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
6/08/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
7/08/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
8/08/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
9/08/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
10/08/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
11/08/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
12/08/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
13/08/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
14/08/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
15/08/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
16/08/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
17/08/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
18/08/2013;Riksbank key interest rates;Policy rate;N/A;0,09;.
19/08/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
20/08/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
21/08/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
22/08/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
23/08/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
24/08/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
25/08/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
26/08/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
27/08/2013;Riksbank key interest rates;Policy rate;1;0,07;0,93
28/08/2013;Riksbank key interest rates;Policy rate;1;0,07;0,93
29/08/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
30/08/2013;Riksbank key interest rates;Policy rate;1;0,07;0,93
31/08/2013;Riksbank key interest rates;Policy rate;N/A;0,07;.
1/09/2013;Riksbank key interest rates;Policy rate;N/A;0,07;.
2/09/2013;Riksbank key interest rates;Policy rate;1;0,07;0,93
3/09/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
4/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
5/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
6/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
7/09/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
8/09/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
9/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
10/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
11/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
12/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
13/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
14/09/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
15/09/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
16/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
17/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
18/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
19/09/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
20/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
21/09/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
22/09/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
23/09/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
24/09/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
25/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
26/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
27/09/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
28/09/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
29/09/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
30/09/2013;Riksbank key interest rates;Policy rate;1;0,06;0,94
1/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
2/10/2013;Riksbank key interest rates;Policy rate;1;0,07;0,93
3/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
4/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
5/10/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
6/10/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
7/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
8/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
9/10/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
10/10/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
11/10/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
12/10/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
13/10/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
14/10/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
15/10/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
16/10/2013;Riksbank key interest rates;Policy rate;1;0,11;0,89
17/10/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
18/10/2013;Riksbank key interest rates;Policy rate;1;0,10;0,90
19/10/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
20/10/2013;Riksbank key interest rates;Policy rate;N/A;0,10;.
21/10/2013;Riksbank key interest rates;Policy rate;1;0,09;0,91
22/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
23/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
24/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
25/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
26/10/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
27/10/2013;Riksbank key interest rates;Policy rate;N/A;0,08;.
28/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
29/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
30/10/2013;Riksbank key interest rates;Policy rate;1;0,08;0,92
31/10/2013;Riksbank key interest rates;Policy rate;1;0,07;0,93
