Banco de México;;;
;;;
Tasas y precios de referencia/ Tasa de campio peso-dólar;;;
Tasas de interés representativas;;;
;;;
Fecha de consulta: 13/05/2024 09:19:49;;;
;;;
;;;
;;;
Título;Tasas de interés interbancarias Por ciento anual, TIIE a 91 días;Tasa objetivo;Serie histórica del tipo de cambio, Tipo de cambio peso dólar desde 1954
Periodo disponible;23/01/1997 - 13/05/2024;21/01/2008 - 13/05/2024;19/04/1954 - 10/05/2024
Periodicidad;Diaria;Diaria;Diaria
Cifra;Porcentajes;Porcentajes;Tipo de Cambio
Unidad;Porcentajes;Sin Unidad;Pesos por Dólar
Base;;;
Aviso;;;
Tipo de información;Niveles;Niveles;Niveles
Fecha;SF43878;SF61745;SF63528
10/07/2009;48.750;47.500;13,1622
11/07/2009;N/E;47.500;13,2061
12/07/2009;N/E;47.500;13,1012
13/07/2009;48.550;47.500;13,0875
14/07/2009;48.400;47.500;12,9818
15/07/2009;48.300;47.500;13,0502
16/07/2009;48.400;47.500;13,0895
17/07/2009;48.650;45.000;13,0151
18/07/2009;N/E;45.000;12,9305
19/07/2009;N/E;45.000;12,866
20/07/2009;48.300;45.000;12,9475
21/07/2009;48.700;45.000;12,9139
22/07/2009;48.800;45.000;12,9157
23/07/2009;48.958;45.000;12,8557
24/07/2009;48.800;45.000;12,8026
25/07/2009;N/E;45.000;12,6658
26/07/2009;N/E;45.000;12,5969
27/07/2009;49.108;45.000;12,6558
28/07/2009;49.050;45.000;12,8399
29/07/2009;49.136;45.000;12,9862
30/07/2009;49.000;45.000;12,9739
31/07/2009;49.100;45.000;12,9253
1/08/2009;N/E;45.000;12,8105
2/08/2009;N/E;45.000;12,7234
3/08/2009;49.150;45.000;12,698
4/08/2009;49.351;45.000;12,9331
5/08/2009;49.350;45.000;12,8979
6/08/2009;49.456;45.000;12,8121
7/08/2009;49.585;45.000;12,9449
8/08/2009;N/E;45.000;12,8896
9/08/2009;N/E;45.000;12,8793
10/08/2009;49.400;45.000;12,9288
11/08/2009;49.688;45.000;13,0587
12/08/2009;49.745;45.000;13,0437
13/08/2009;49.550;45.000;13,0659
14/08/2009;49.400;45.000;12,9226
15/08/2009;N/E;45.000;12,8241
16/08/2009;N/E;45.000;12,7489
17/08/2009;49.557;45.000;12,7646
18/08/2009;49.799;45.000;12,7243
19/08/2009;49.600;45.000;12,6692
20/08/2009;49.750;45.000;12,7291
21/08/2009;49.650;45.000;12,7698
22/08/2009;N/E;45.000;12,7364
23/08/2009;N/E;45.000;12,6884
24/08/2009;49.650;45.000;12,6664
25/08/2009;49.350;45.000;12,6478
26/08/2009;49.200;45.000;12,7388
27/08/2009;49.540;45.000;12,772
28/08/2009;49.690;45.000;12,9412
29/08/2009;N/E;45.000;12,9018
30/08/2009;N/E;45.000;12,8549
31/08/2009;49.700;45.000;12,9295
1/09/2009;49.600;45.000;12,9975
2/09/2009;49.968;45.000;13,0098
3/09/2009;49.825;45.000;12,8699
4/09/2009;49.650;45.000;12,9395
5/09/2009;N/E;45.000;13,0687
6/09/2009;N/E;45.000;13,1753
7/09/2009;49.450;45.000;13,164
8/09/2009;49.600;45.000;13,0836
9/09/2009;49.916;45.000;13,0601
10/09/2009;49.900;45.000;13,0609
11/09/2009;49.950;45.000;12,9764
12/09/2009;N/E;45.000;12,942
13/09/2009;N/E;45.000;12,8683
14/09/2009;49.700;45.000;12,8781
15/09/2009;49.935;45.000;12,8442
16/09/2009;N/E;45.000;12,8337
17/09/2009;50.316;45.000;12,8017
18/09/2009;50.150;45.000;12,8584
19/09/2009;N/E;45.000;12,8539
20/09/2009;N/E;45.000;12,8503
21/09/2009;50.526;45.000;12,7769
22/09/2009;50.200;45.000;12,7454
23/09/2009;50.250;45.000;12,7259
24/09/2009;50.521;45.000;12,69
25/09/2009;50.500;45.000;12,7182
26/09/2009;N/E;45.000;12,6557
27/09/2009;N/E;45.000;12,6618
28/09/2009;50.300;45.000;12,6574
29/09/2009;50.299;45.000;12,6028
30/09/2009;50.300;45.000;12,6192
1/10/2009;50.349;45.000;12,5527
2/10/2009;50.100;45.000;12,5254
3/10/2009;N/E;45.000;12,4892
4/10/2009;N/E;45.000;12,4729
5/10/2009;50.150;45.000;12,5796
6/10/2009;49.950;45.000;12,6052
7/10/2009;50.000;45.000;12,5284
8/10/2009;50.250;45.000;12,5381
9/10/2009;50.100;45.000;12,5009
10/10/2009;N/E;45.000;12,5426
11/10/2009;N/E;45.000;12,464
12/10/2009;50.225;45.000;12,4145
13/10/2009;50.498;45.000;12,3306
14/10/2009;50.692;45.000;12,2658
15/10/2009;50.795;45.000;12,2454
16/10/2009;50.450;45.000;12,2218
17/10/2009;N/E;45.000;12,2488
18/10/2009;N/E;45.000;12,1997
19/10/2009;50.050;45.000;12,1808
20/10/2009;50.200;45.000;12,2122
21/10/2009;50.336;45.000;12,1827
22/10/2009;49.725;45.000;12,1934
23/10/2009;49.961;45.000;12,2356
24/10/2009;N/E;45.000;12,3064
25/10/2009;N/E;45.000;12,2188
26/10/2009;50.299;45.000;12,1896
27/10/2009;50.399;45.000;12,2405
28/10/2009;50.050;45.000;12,1973
29/10/2009;50.464;45.000;12,1575
30/10/2009;50.500;45.000;12,2278
31/10/2009;N/E;45.000;12,3698
1/11/2009;N/E;45.000;12,2465
2/11/2009;N/E;45.000;12,2626
3/11/2009;50.175;45.000;12,2605
4/11/2009;50.264;45.000;12,4288
5/11/2009;50.455;45.000;12,6635
6/11/2009;50.450;45.000;12,7884
7/11/2009;N/E;45.000;12,9179
8/11/2009;N/E;45.000;12,5297
9/11/2009;50.800;45.000;12,5025
10/11/2009;50.975;45.000;12,4351
11/11/2009;50.750;45.000;12,3501
12/11/2009;51.060;45.000;12,5684
13/11/2009;50.700;45.000;12,6926
14/11/2009;N/E;45.000;12,5787
15/11/2009;N/E;45.000;12,9138
16/11/2009;N/E;45.000;13,1412
17/11/2009;50.650;45.000;13,0338
18/11/2009;50.600;45.000;12,9588
19/11/2009;50.550;45.000;13,1819
20/11/2009;50.963;45.000;12,9955
21/11/2009;N/E;45.000;12,8846
22/11/2009;N/E;45.000;12,8589
23/11/2009;51.400;45.000;12,9146
24/11/2009;51.400;45.000;12,9012
25/11/2009;51.000;45.000;12,8625
26/11/2009;50.700;45.000;12,7644
27/11/2009;50.650;45.000;12,8603
28/11/2009;N/E;45.000;12,9202
29/11/2009;N/E;45.000;12,9288
30/11/2009;50.450;45.000;12,8093
1/12/2009;50.550;45.000;12,7441
2/12/2009;50.525;45.000;12,6748
3/12/2009;51.201;45.000;12,5974
4/12/2009;50.950;45.000;12,6001
5/12/2009;N/E;45.000;12,5878
6/12/2009;N/E;45.000;12,5925
7/12/2009;51.000;45.000;12,54
8/12/2009;50.750;45.000;12,4604
9/12/2009;50.675;45.000;12,5246
10/12/2009;50.350;45.000;12,6984
11/12/2009;50.200;45.000;12,7141
12/12/2009;N/E;45.000;12,7042
13/12/2009;N/E;45.000;12,6567
14/12/2009;50.000;45.000;12,8394
15/12/2009;50.200;45.000;12,8441
16/12/2009;50.988;45.000;13,0325
17/12/2009;51.475;45.000;13,059
18/12/2009;50.687;45.000;13,0953
19/12/2009;N/E;45.000;12,9308
20/12/2009;N/E;45.000;12,8975
21/12/2009;50.200;45.000;12,8232
22/12/2009;50.813;45.000;12,7859
23/12/2009;50.700;45.000;12,8233
24/12/2009;51.254;45.000;12,714
25/12/2009;N/E;45.000;12,7176
26/12/2009;N/E;45.000;12,7795
27/12/2009;N/E;45.000;12,9013
28/12/2009;50.775;45.000;12,9162
29/12/2009;50.600;45.000;12,8549
30/12/2009;51.250;45.000;12,7798
31/12/2009;50.750;45.000;12,756
1/01/2010;N/E;45.000;12,7749
2/01/2010;N/E;45.000;12,6975
3/01/2010;N/E;45.000;12,6469
4/01/2010;51.121;45.000;12,6798
5/01/2010;50.750;45.000;12,7038
6/01/2010;50.650;45.000;12,6455
7/01/2010;50.918;45.000;12,5728
8/01/2010;50.850;45.000;12,6048
9/01/2010;N/E;45.000;12,5535
10/01/2010;N/E;45.000;12,5367
11/01/2010;50.950;45.000;12,655
12/01/2010;51.000;45.000;12,6461
13/01/2010;51.000;45.000;12,6927
14/01/2010;50.850;45.000;12,7432
15/01/2010;50.825;45.000;12,7258
16/01/2010;N/E;45.000;12,7256
17/01/2010;N/E;45.000;12,6458
18/01/2010;50.750;45.000;12,5944
19/01/2010;50.700;45.000;12,6073
20/01/2010;50.250;45.000;12,7226
21/01/2010;50.375;45.000;12,7683
22/01/2010;50.300;45.000;12,8492
23/01/2010;N/E;45.000;12,936
24/01/2010;N/E;45.000;13,0453
25/01/2010;50.000;45.000;12,984
26/01/2010;50.200;45.000;13,0148
27/01/2010;50.200;45.000;13,1367
28/01/2010;50.200;45.000;13,1676
29/01/2010;49.900;45.000;13,0538
30/01/2010;N/E;45.000;13,055
31/01/2010;N/E;45.000;12,9526
1/02/2010;N/E;45.000;12,9395
2/02/2010;49.650;45.000;13,0566
3/02/2010;50.050;45.000;13,0034
4/02/2010;49.850;45.000;12,9853
5/02/2010;49.975;45.000;12,9616
6/02/2010;N/E;45.000;12,8729
7/02/2010;N/E;45.000;12,8355
8/02/2010;50.385;45.000;12,7793
9/02/2010;49.840;45.000;12,7623
10/02/2010;50.050;45.000;12,7594
11/02/2010;50.100;45.000;12,6886
12/02/2010;49.650;45.000;12,6422
13/02/2010;N/E;45.000;12,5491
14/02/2010;N/E;45.000;12,5168
15/02/2010;50.248;45.000;12,5011
16/02/2010;50.550;45.000;12,4801
17/02/2010;50.200;45.000;12,5998
18/02/2010;50.550;45.000;12,5511
19/02/2010;50.750;45.000;12,5875
20/02/2010;N/E;45.000;12,5099
21/02/2010;N/E;45.000;12,4779
22/02/2010;50.600;45.000;12,5277
23/02/2010;50.400;45.000;12,4895
24/02/2010;50.600;45.000;12,4224
25/02/2010;50.700;45.000;12,432
26/02/2010;50.350;45.000;12,3683
27/02/2010;N/E;45.000;12,4101
28/02/2010;N/E;45.000;12,4276
1/03/2010;50.500;45.000;12,4135
2/03/2010;50.500;45.000;12,4818
3/03/2010;50.300;45.000;12,4117
4/03/2010;50.200;45.000;12,3613
5/03/2010;50.500;45.000;12,3877
6/03/2010;N/E;45.000;12,3205
7/03/2010;N/E;45.000;12,3859
8/03/2010;50.250;45.000;12,4776
9/03/2010;50.500;45.000;12,4023
10/03/2010;50.200;45.000;12,3387
11/03/2010;50.150;45.000;12,3452
12/03/2010;50.000;45.000;12,3041
13/03/2010;N/E;45.000;12,2381
14/03/2010;N/E;45.000;12,2055
15/03/2010;N/E;45.000;12,2483
16/03/2010;50.100;45.000;12,2068
17/03/2010;50.150;45.000;12,2714
18/03/2010;50.150;45.000;12,2596
19/03/2010;50.300;45.000;12,2626
20/03/2010;N/E;45.000;12,4353
21/03/2010;N/E;45.000;12,3783
22/03/2010;50.000;45.000;12,2924
23/03/2010;50.250;45.000;12,2996
24/03/2010;50.450;45.000;12,309
25/03/2010;50.250;45.000;12,4577
26/03/2010;50.500;45.000;12,3912
27/03/2010;N/E;45.000;12,3669
28/03/2010;N/E;45.000;12,489
29/03/2010;50.150;45.000;12,5538
30/03/2010;49.815;45.000;12,4664
31/03/2010;50.150;45.000;12,3967
1/04/2010;N/E;45.000;12,3546
2/04/2010;N/E;45.000;12,3597
3/04/2010;N/E;45.000;12,3884
4/04/2010;N/E;45.000;12,4123
5/04/2010;50.286;45.000;12,4484
6/04/2010;50.150;45.000;12,4586
7/04/2010;50.300;45.000;12,4617
8/04/2010;50.100;45.000;12,3869
9/04/2010;50.246;45.000;12,3703
10/04/2010;N/E;45.000;12,3963
11/04/2010;N/E;45.000;12,4505
12/04/2010;50.450;45.000;12,4345
13/04/2010;50.500;45.000;12,417
14/04/2010;50.250;45.000;12,372
15/04/2010;50.100;45.000;12,3379
16/04/2010;50.200;45.000;12,3332
17/04/2010;N/E;45.000;12,3459
18/04/2010;N/E;45.000;12,3653
19/04/2010;50.450;45.000;12,3567
20/04/2010;50.450;45.000;12,3571
21/04/2010;50.000;45.000;12,3817
22/04/2010;50.000;45.000;12,3496
23/04/2010;49.950;45.000;12,2574
24/04/2010;N/E;45.000;12,2619
25/04/2010;N/E;45.000;12,2064
26/04/2010;50.300;45.000;12,2256
27/04/2010;50.350;45.000;12,2369
28/04/2010;50.350;45.000;12,2542
29/04/2010;50.500;45.000;12,1907
30/04/2010;50.450;45.000;12,0757
1/05/2010;N/E;45.000;12,1028
2/05/2010;N/E;45.000;12,0871
3/05/2010;50.200;45.000;12,0299
4/05/2010;50.461;45.000;12,0261
5/05/2010;50.400;45.000;12,0744
6/05/2010;50.550;45.000;12,0903
7/05/2010;50.625;45.000;12,0482
8/05/2010;N/E;45.000;12,0516
9/05/2010;N/E;45.000;12,0856
10/05/2010;50.300;45.000;12,0408
11/05/2010;50.750;45.000;12,0239
12/05/2010;50.525;45.000;12,1214
13/05/2010;50.575;45.000;12,1519
14/05/2010;50.300;45.000;12,017
15/05/2010;N/E;45.000;12,019
16/05/2010;N/E;45.000;12,0499
17/05/2010;50.550;45.000;11,9946
18/05/2010;50.500;45.000;11,9937
19/05/2010;50.550;45.000;12,0432
20/05/2010;50.306;45.000;12,0937
21/05/2010;50.265;45.000;12,0635
22/05/2010;N/E;45.000;12,0461
23/05/2010;N/E;45.000;12,114
24/05/2010;50.050;45.000;12,0957
25/05/2010;50.250;45.000;12,0483
26/05/2010;49.900;45.000;12,0172
27/05/2010;50.062;45.000;12,0558
28/05/2010;50.293;45.000;12,0917
29/05/2010;N/E;45.000;12,19
30/05/2010;N/E;45.000;12,173
31/05/2010;50.300;45.000;12,1235
1/06/2010;50.300;45.000;12,1062
2/06/2010;50.050;45.000;12,0929
3/06/2010;50.195;45.000;12,0981
4/06/2010;49.950;45.000;12,0368
5/06/2010;N/E;45.000;12,0064
6/06/2010;N/E;45.000;12,017
7/06/2010;50.000;45.000;12,0254
8/06/2010;50.391;45.000;11,968
9/06/2010;49.950;45.000;11,9755
10/06/2010;50.150;45.000;11,9441
11/06/2010;49.900;45.000;11,9235
12/06/2010;N/E;45.000;12,0171
13/06/2010;N/E;45.000;12,071
14/06/2010;50.200;45.000;12,0925
15/06/2010;50.050;45.000;12,0615
16/06/2010;50.200;45.000;11,9885
17/06/2010;50.250;45.000;12,0004
18/06/2010;49.850;45.000;11,9555
19/06/2010;N/E;45.000;11,9505
20/06/2010;N/E;45.000;11,959
21/06/2010;49.900;45.000;11,9678
22/06/2010;49.950;45.000;11,9219
23/06/2010;50.200;45.000;11,9084
24/06/2010;50.000;45.000;11,8412
25/06/2010;50.400;45.000;11,8533
26/06/2010;N/E;45.000;11,8322
27/06/2010;N/E;45.000;11,7836
28/06/2010;50.450;45.000;11,7931
29/06/2010;50.470;45.000;11,7421
30/06/2010;50.400;45.000;11,7447
1/07/2010;50.250;45.000;11,8266
2/07/2010;50.300;45.000;11,7907
3/07/2010;N/E;45.000;11,7679
4/07/2010;N/E;45.000;11,709
5/07/2010;50.100;45.000;11,7783
6/07/2010;49.943;45.000;11,6925
7/07/2010;50.100;45.000;11,6252
8/07/2010;50.350;45.000;11,6294
9/07/2010;50.400;45.000;11,5824
10/07/2010;N/E;45.000;11,5868
11/07/2010;N/E;45.000;11,5428
12/07/2010;50.350;45.000;11,5278
13/07/2010;50.050;45.000;11,5023
14/07/2010;49.850;45.000;11,5665
15/07/2010;49.900;45.000;11,6214
16/07/2010;50.100;45.000;11,6934
17/07/2010;N/E;45.000;11,609
18/07/2010;N/E;45.000;11,641
19/07/2010;49.875;45.000;11,6009
20/07/2010;49.900;45.000;11,6075
21/07/2010;50.150;45.000;11,6656
22/07/2010;50.100;45.000;11,7219
23/07/2010;50.250;45.000;11,7094
24/07/2010;N/E;45.000;11,766
25/07/2010;N/E;45.000;11,7234
26/07/2010;49.950;45.000;11,6588
27/07/2010;50.000;45.000;11,6467
28/07/2010;50.200;45.000;11,7292
29/07/2010;50.103;45.000;11,7032
30/07/2010;50.000;45.000;11,6948
31/07/2010;N/E;45.000;11,6956
1/08/2010;N/E;45.000;11,6256
2/08/2010;49.850;45.000;11,6123
3/08/2010;49.850;45.000;11,578
4/08/2010;49.800;45.000;11,6277
5/08/2010;50.000;45.000;11,6739
6/08/2010;49.650;45.000;11,6689
7/08/2010;N/E;45.000;11,6983
8/08/2010;N/E;45.000;11,7196
9/08/2010;49.650;45.000;11,8001
10/08/2010;50.000;45.000;11,7965
11/08/2010;50.250;45.000;11,8686
12/08/2010;49.700;45.000;11,868
13/08/2010;50.000;45.000;11,7982
14/08/2010;N/E;45.000;11,8751
15/08/2010;N/E;45.000;11,9591
16/08/2010;49.800;45.000;11,9006
17/08/2010;49.900;45.000;11,8916
18/08/2010;49.900;45.000;11,813
19/08/2010;49.850;45.000;11,7789
20/08/2010;50.200;45.000;11,8816
21/08/2010;N/E;45.000;11,8822
22/08/2010;N/E;45.000;11,8938
23/08/2010;49.850;45.000;11,8389
24/08/2010;49.849;45.000;11,7748
25/08/2010;50.150;45.000;11,723
26/08/2010;49.900;45.000;11,6368
27/08/2010;50.150;45.000;11,5925
28/08/2010;N/E;45.000;11,6194
29/08/2010;N/E;45.000;11,6544
30/08/2010;49.700;45.000;11,5738
31/08/2010;49.590;45.000;11,6337
1/09/2010;49.450;45.000;11,7274
2/09/2010;49.840;45.000;11,7867
3/09/2010;49.850;45.000;11,717
4/09/2010;N/E;45.000;11,701
5/09/2010;N/E;45.000;11,7178
6/09/2010;49.800;45.000;11,7877
7/09/2010;49.750;45.000;11,6964
8/09/2010;50.050;45.000;11,6638
9/09/2010;49.650;45.000;11,6174
10/09/2010;49.900;45.000;11,6393
11/09/2010;N/E;45.000;11,6641
12/09/2010;N/E;45.000;11,6172
13/09/2010;50.140;45.000;11,6527
14/09/2010;49.840;45.000;11,6821
15/09/2010;50.050;45.000;11,7425
16/09/2010;N/E;45.000;11,7514
17/09/2010;N/E;45.000;11,7657
18/09/2010;N/E;45.000;11,8473
19/09/2010;N/E;45.000;11,9523
20/09/2010;49.900;45.000;11,9794
21/09/2010;49.600;45.000;12,1845
22/09/2010;49.850;45.000;12,371
23/09/2010;49.840;45.000;12,3221
24/09/2010;49.600;45.000;12,3899
25/09/2010;N/E;45.000;12,2992
26/09/2010;N/E;45.000;12,2424
27/09/2010;49.850;45.000;12,2631
28/09/2010;49.700;45.000;12,1651
29/09/2010;49.600;45.000;12,3685
30/09/2010;49.550;45.000;12,2386
1/10/2010;49.800;45.000;12,2948
2/10/2010;N/E;45.000;12,3357
3/10/2010;N/E;45.000;12,3952
4/10/2010;49.900;45.000;12,4259
5/10/2010;49.950;45.000;12,4953
6/10/2010;50.000;45.000;12,4148
7/10/2010;50.000;45.000;12,4838
8/10/2010;49.700;45.000;12,348
9/10/2010;N/E;45.000;12,2616
10/10/2010;N/E;45.000;12,3735
11/10/2010;49.600;45.000;12,5353
12/10/2010;49.700;45.000;12,5102
13/10/2010;49.950;45.000;12,4661
14/10/2010;49.603;45.000;12,4956
15/10/2010;49.100;45.000;12,6324
16/10/2010;N/E;45.000;12,7687
17/10/2010;N/E;45.000;12,8994
18/10/2010;49.250;45.000;12,9646
19/10/2010;49.450;45.000;12,9127
20/10/2010;49.550;45.000;13,186
21/10/2010;49.100;45.000;13,1669
22/10/2010;49.400;45.000;13,4045
23/10/2010;N/E;45.000;13,8917
24/10/2010;N/E;45.000;13,7788
25/10/2010;49.400;45.000;13,6677
26/10/2010;49.350;45.000;13,3414
27/10/2010;48.900;45.000;13,4217
28/10/2010;49.150;45.000;13,4567
29/10/2010;49.400;45.000;13,7994
30/10/2010;N/E;45.000;13,8967
31/10/2010;N/E;45.000;13,9714
1/11/2010;49.300;45.000;13,6675
2/11/2010;N/E;45.000;13,5341
3/11/2010;49.250;45.000;13,3143
4/11/2010;49.000;45.000;13,2751
5/11/2010;48.995;45.000;13,3266
6/11/2010;N/E;45.000;13,2213
7/11/2010;N/E;45.000;13,3647
8/11/2010;49.050;45.000;13,2711
9/11/2010;49.450;45.000;13,2952
10/11/2010;49.400;45.000;13,4445
11/11/2010;49.150;45.000;13,3733
12/11/2010;49.544;45.000;13,6628
13/11/2010;N/E;45.000;13,5996
14/11/2010;N/E;45.000;13,4889
15/11/2010;N/E;45.000;13,4459
16/11/2010;49.100;45.000;13,4914
17/11/2010;49.000;45.000;13,1973
18/11/2010;49.550;45.000;13,1132
19/11/2010;49.050;45.000;13,1802
20/11/2010;N/E;45.000;13,6282
21/11/2010;N/E;45.000;13,4128
22/11/2010;49.250;45.000;13,4698
23/11/2010;49.300;45.000;13,4504
24/11/2010;48.950;45.000;13,3852
25/11/2010;48.850;45.000;13,5252
26/11/2010;49.295;45.000;13,5622
27/11/2010;N/E;45.000;13,4165
28/11/2010;N/E;45.000;13,5122
29/11/2010;48.950;45.000;13,5672
30/11/2010;49.450;45.000;13,5847
1/12/2010;49.550;45.000;13,6375
2/12/2010;49.545;45.000;13,7033
3/12/2010;49.500;45.000;13,9812
4/12/2010;N/E;45.000;14,1291
5/12/2010;N/E;45.000;14,1778
6/12/2010;49.000;45.000;14,2443
7/12/2010;49.500;45.000;14,0344
8/12/2010;49.600;45.000;13,9538
9/12/2010;49.600;45.000;13,61
10/12/2010;49.700;45.000;13,5894
11/12/2010;N/E;45.000;13,5488
12/12/2010;N/E;45.000;13,4786
13/12/2010;49.600;45.000;13,497
14/12/2010;49.350;45.000;13,5118
15/12/2010;49.600;45.000;13,6569
16/12/2010;49.650;45.000;13,6406
17/12/2010;49.550;45.000;13,7714
18/12/2010;N/E;45.000;13,9412
19/12/2010;N/E;45.000;13,823
20/12/2010;49.550;45.000;13,845
21/12/2010;49.475;45.000;13,8542
22/12/2010;49.850;45.000;13,772
23/12/2010;49.600;45.000;13,8526
24/12/2010;49.600;45.000;13,8169
25/12/2010;N/E;45.000;13,8163
26/12/2010;N/E;45.000;13,8483
27/12/2010;49.600;45.000;13,9658
28/12/2010;49.350;45.000;13,9904
29/12/2010;49.525;45.000;13,9787
30/12/2010;49.725;45.000;13,9476
31/12/2010;49.600;45.000;13,9342
1/01/2011;N/E;45.000;13,6882
2/01/2011;N/E;45.000;13,7144
3/01/2011;49.450;45.000;13,7409
4/01/2011;49.350;45.000;13,7228
5/01/2011;49.100;45.000;13,7437
6/01/2011;49.000;45.000;13,6204
7/01/2011;49.335;45.000;13,6592
8/01/2011;N/E;45.000;13,5982
9/01/2011;N/E;45.000;13,6263
10/01/2011;49.000;45.000;13,5401
11/01/2011;49.100;45.000;13,4621
12/01/2011;49.208;45.000;13,3267
13/01/2011;49.550;45.000;13,2516
14/01/2011;49.200;45.000;13,224
15/01/2011;N/E;45.000;13,1383
16/01/2011;N/E;45.000;13,1712
17/01/2011;49.100;45.000;13,1319
18/01/2011;49.365;45.000;12,9325
19/01/2011;49.050;45.000;12,9504
20/01/2011;49.136;45.000;13,0063
21/01/2011;49.300;45.000;13,0077
22/01/2011;N/E;45.000;12,89
23/01/2011;N/E;45.000;12,8038
24/01/2011;49.100;45.000;12,712
25/01/2011;48.900;45.000;12,6472
26/01/2011;48.990;45.000;12,6833
27/01/2011;49.150;45.000;12,72
28/01/2011;49.163;45.000;12,7857
29/01/2011;N/E;45.000;12,7392
30/01/2011;N/E;45.000;12,7753
31/01/2011;49.000;45.000;12,7658
1/02/2011;49.050;45.000;12,8822
2/02/2011;48.600;45.000;12,7856
3/02/2011;48.789;45.000;12,6793
4/02/2011;48.800;45.000;12,7408
5/02/2011;N/E;45.000;12,8296
6/02/2011;N/E;45.000;12,8294
7/02/2011;N/E;45.000;12,8675
8/02/2011;48.800;45.000;12,8779
9/02/2011;48.900;45.000;12,8575
10/02/2011;48.900;45.000;12,7891
11/02/2011;48.900;45.000;12,7764
12/02/2011;N/E;45.000;12,7723
13/02/2011;N/E;45.000;12,8339
14/02/2011;48.950;45.000;12,9777
15/02/2011;49.100;45.000;12,9469
16/02/2011;48.750;45.000;12,784
17/02/2011;48.750;45.000;12,6299
18/02/2011;48.800;45.000;12,715
19/02/2011;N/E;45.000;12,6336
20/02/2011;N/E;45.000;12,6719
21/02/2011;49.150;45.000;12,6591
22/02/2011;49.068;45.000;12,6645
23/02/2011;49.000;45.000;12,6935
24/02/2011;48.650;45.000;12,6833
25/02/2011;48.500;45.000;12,833
26/02/2011;N/E;45.000;12,8035
27/02/2011;N/E;45.000;12,6795
28/02/2011;48.586;45.000;12,6706
1/03/2011;48.800;45.000;12,8039
2/03/2011;48.800;45.000;12,8489
3/03/2011;48.750;45.000;12,8093
4/03/2011;48.625;45.000;12,7691
5/03/2011;N/E;45.000;12,7317
6/03/2011;N/E;45.000;12,8155
7/03/2011;48.350;45.000;12,9902
8/03/2011;48.800;45.000;13,1568
9/03/2011;48.900;45.000;13,1324
10/03/2011;48.600;45.000;13,0736
11/03/2011;48.762;45.000;13,1458
12/03/2011;N/E;45.000;13,2168
13/03/2011;N/E;45.000;13,0816
14/03/2011;48.550;45.000;13,1322
15/03/2011;49.050;45.000;13,2288
16/03/2011;48.750;45.000;13,1171
17/03/2011;48.700;45.000;13,2087
18/03/2011;48.450;45.000;13,1392
19/03/2011;N/E;45.000;13,1667
20/03/2011;N/E;45.000;13,2093
21/03/2011;N/E;45.000;13,0141
22/03/2011;48.765;45.000;12,9942
23/03/2011;48.568;45.000;12,9629
24/03/2011;49.000;45.000;12,9725
25/03/2011;48.805;45.000;13,1344
26/03/2011;N/E;45.000;13,1659
27/03/2011;N/E;45.000;13,3374
28/03/2011;48.450;45.000;13,515
29/03/2011;48.850;45.000;13,447
30/03/2011;48.645;45.000;13,4929
31/03/2011;48.800;45.000;13,6739
1/04/2011;48.620;45.000;13,7302
2/04/2011;N/E;45.000;13,7747
3/04/2011;N/E;45.000;13,7994
4/04/2011;49.050;45.000;13,7809
5/04/2011;48.850;45.000;13,7935
6/04/2011;48.750;45.000;13,7203
7/04/2011;48.616;45.000;14,0335
8/04/2011;48.700;45.000;14,004
9/04/2011;N/E;45.000;14,0156
10/04/2011;N/E;45.000;13,9439
11/04/2011;48.450;45.000;13,9169
12/04/2011;48.650;45.000;14,0749
13/04/2011;48.750;45.000;14,3047
14/04/2011;48.800;45.000;14,3949
15/04/2011;48.696;45.000;14,2443
16/04/2011;N/E;45.000;14,2319
17/04/2011;N/E;45.000;14,1116
18/04/2011;48.946;45.000;13,9355
19/04/2011;48.896;45.000;14,0351
20/04/2011;49.050;45.000;13,9625
21/04/2011;N/E;45.000;14,006
22/04/2011;N/E;45.000;13,97
23/04/2011;N/E;45.000;13,9974
24/04/2011;N/E;45.000;13,9115
25/04/2011;48.800;45.000;13,9154
26/04/2011;48.850;45.000;13,7033
27/04/2011;48.900;45.000;13,7257
28/04/2011;49.100;45.000;13,7668
29/04/2011;49.000;45.000;13,849
30/04/2011;N/E;45.000;13,9542
1/05/2011;N/E;45.000;13,8616
2/05/2011;48.750;45.000;13,6652
3/05/2011;48.650;45.000;13,653
4/05/2011;48.800;45.000;13,4084
5/05/2011;48.650;45.000;13,397
6/05/2011;48.675;45.000;13,3174
7/05/2011;N/E;45.000;13,3617
8/05/2011;N/E;45.000;13,3508
9/05/2011;48.500;45.000;13,4925
10/05/2011;48.750;45.000;13,4533
11/05/2011;48.825;45.000;13,2924
12/05/2011;48.950;45.000;13,3241
13/05/2011;48.925;45.000;13,4795
14/05/2011;N/E;45.000;13,3449
15/05/2011;N/E;45.000;13,2832
16/05/2011;48.850;45.000;13,2226
17/05/2011;49.000;45.000;13,1201
18/05/2011;49.000;45.000;13,1921
19/05/2011;48.850;45.000;13,2928
20/05/2011;48.850;45.000;13,5218
21/05/2011;N/E;45.000;13,6796
22/05/2011;N/E;45.000;13,6541
23/05/2011;48.750;45.000;13,4425
24/05/2011;48.712;45.000;13,2837
