"Date","Price","Open","High","Low","Change %"
"26/03/2013","5.500","5.530","5.530","5.500","-0.54%"
"25/03/2013","5.530","5.530","5.530","5.530","-0.54%"
"23/03/2013","5.560","5.560","5.560","5.560","0.00%"
"22/03/2013","5.560","5.550","5.560","5.540","0.00%"
"21/03/2013","5.560","5.600","5.600","5.560","-0.36%"
"20/03/2013","5.580","5.610","5.610","5.580","0.00%"
"19/03/2013","5.580","5.580","5.580","5.580","-0.36%"
"18/03/2013","5.600","5.620","5.620","5.600","-0.18%"
"17/03/2013","5.610","5.610","5.610","5.610","0.00%"
"16/03/2013","5.610","5.610","5.610","5.610","0.00%"
"15/03/2013","5.610","5.620","5.620","5.610","0.54%"
"14/03/2013","5.580","5.620","5.620","5.580","-0.36%"
"13/03/2013","5.600","5.600","5.600","5.600","0.18%"
"12/03/2013","5.590","5.590","5.590","5.590","-0.18%"
"11/03/2013","5.600","5.640","5.640","5.600","0.18%"
"09/03/2013","5.590","5.590","5.590","5.590","0.00%"
"08/03/2013","5.590","5.640","5.640","5.590","-0.36%"
"07/03/2013","5.610","5.640","5.640","5.610","0.00%"
"06/03/2013","5.610","5.610","5.610","5.610","0.18%"
"05/03/2013","5.600","5.600","5.600","5.600","0.00%"
"04/03/2013","5.600","5.630","5.630","5.600","-0.36%"
"02/03/2013","5.620","5.620","5.620","5.620","0.00%"
"01/03/2013","5.620","5.630","5.630","5.620","0.00%"
"28/02/2013","5.620","5.630","5.630","5.620","0.36%"
"27/02/2013","5.600","5.630","5.630","5.600","-1.23%"
"26/02/2013","5.670","5.670","5.670","5.670","0.00%"
"25/02/2013","5.670","5.690","5.690","5.670","0.00%"
"23/02/2013","5.670","5.670","5.670","5.670","0.00%"
"22/02/2013","5.670","5.670","5.670","5.670","-0.53%"
"21/02/2013","5.700","5.700","5.700","5.700","0.00%"
"20/02/2013","5.700","5.700","5.700","5.700","0.18%"
"19/02/2013","5.690","5.700","5.700","5.690","0.00%"
"18/02/2013","5.690","5.690","5.700","5.690","0.18%"
"17/02/2013","5.680","5.680","5.680","5.680","0.00%"
"16/02/2013","5.680","5.680","5.680","5.680","0.00%"
"15/02/2013","5.680","5.680","5.690","5.680","-0.18%"
"14/02/2013","5.690","5.690","5.690","5.690","0.35%"
"13/02/2013","5.670","5.670","5.690","5.670","0.00%"
"12/02/2013","5.670","5.670","5.670","5.670","0.35%"
"11/02/2013","5.650","5.700","5.700","5.650","0.00%"
"10/02/2013","5.650","5.650","5.650","5.650","0.00%"
"09/02/2013","5.650","5.650","5.650","5.650","0.00%"
"08/02/2013","5.650","5.650","5.650","5.650","0.53%"
"07/02/2013","5.620","5.620","5.620","5.620","0.00%"
"06/02/2013","5.620","5.620","5.620","5.620","0.36%"
"05/02/2013","5.600","5.600","5.600","5.600","0.00%"
"04/02/2013","5.600","5.600","5.600","5.600","0.18%"
"02/02/2013","5.590","5.590","5.590","5.590","0.36%"
"01/02/2013","5.570","5.570","5.570","5.570","0.00%"
"31/01/2013","5.570","5.580","5.580","5.570","-0.18%"
"30/01/2013","5.580","5.580","5.580","5.580","0.18%"
"29/01/2013","5.570","5.570","5.570","5.570","0.18%"
"26/01/2013","5.560","5.570","5.570","5.560","-0.18%"
"25/01/2013","5.570","5.580","5.580","5.570","0.00%"
"24/01/2013","5.570","5.570","5.590","5.570","0.00%"
"23/01/2013","5.570","5.590","5.590","5.570","-0.36%"
"22/01/2013","5.590","5.670","5.670","5.590","-1.41%"
"21/01/2013","5.670","5.660","5.670","5.660","0.00%"
"19/01/2013","5.670","5.670","5.670","5.670","0.00%"
"18/01/2013","5.670","5.680","5.680","5.660","0.18%"
"17/01/2013","5.660","5.660","5.680","5.660","0.18%"
"16/01/2013","5.650","5.700","5.700","5.650","-0.70%"
"15/01/2013","5.690","5.710","5.710","5.690","0.00%"
"14/01/2013","5.690","5.700","5.710","5.690","-0.18%"
"13/01/2013","5.700","5.700","5.700","5.700","0.00%"
"12/01/2013","5.700","5.700","5.700","5.700","0.00%"
"11/01/2013","5.700","5.610","5.700","5.610","1.42%"
"10/01/2013","5.620","5.610","5.620","5.610","0.54%"
"09/01/2013","5.590","5.610","5.610","5.590","-0.36%"
"08/01/2013","5.610","5.560","5.610","5.560","0.72%"
"07/01/2013","5.570","5.560","5.570","5.560","0.36%"
"05/01/2013","5.550","5.550","5.550","5.550","0.00%"
"04/01/2013","5.550","5.540","5.560","5.540","0.73%"
"03/01/2013","5.510","5.520","5.540","5.510","0.00%"
"02/01/2013","5.510","5.510","5.510","5.510","0.36%"
"01/01/2013","5.490","5.490","5.490","5.490","0.00%"
"31/12/2012","5.490","5.480","5.490","5.480","0.18%"
"30/12/2012","5.480","5.480","5.480","5.480","0.00%"
"29/12/2012","5.480","5.480","5.480","5.480","0.00%"
"28/12/2012","5.480","5.490","5.490","5.480","0.00%"
"27/12/2012","5.480","5.480","5.480","5.480","0.00%"
"26/12/2012","5.480","5.480","5.480","5.480","-0.18%"
"25/12/2012","5.490","5.490","5.490","5.490","0.00%"
"24/12/2012","5.490","5.510","5.510","5.490","0.00%"
"23/12/2012","5.490","5.490","5.490","5.490","0.00%"
"22/12/2012","5.490","5.490","5.490","5.490","0.00%"
"21/12/2012","5.490","5.510","5.510","5.490","0.00%"
"20/12/2012","5.490","5.520","5.520","5.470","-0.18%"
"19/12/2012","5.500","5.510","5.510","5.500","0.55%"
"18/12/2012","5.470","5.510","5.510","5.470","-0.18%"
"17/12/2012","5.480","5.490","5.490","5.480","0.00%"
"15/12/2012","5.480","5.480","5.480","5.480","0.00%"
"14/12/2012","5.480","5.490","5.490","5.480","0.00%"
"13/12/2012","5.480","5.510","5.510","5.480","-0.18%"
"12/12/2012","5.490","5.510","5.510","5.490","-0.18%"
"11/12/2012","5.500","5.510","5.510","5.500","0.18%"
"10/12/2012","5.490","5.530","5.530","5.490","-0.36%"
"08/12/2012","5.510","5.510","5.510","5.510","0.00%"
"07/12/2012","5.510","5.590","5.590","5.500","-0.72%"
"06/12/2012","5.550","5.590","5.590","5.550","0.18%"
"05/12/2012","5.540","5.600","5.600","5.540","-0.36%"
"04/12/2012","5.560","5.560","5.570","5.560","0.36%"
"03/12/2012","5.540","5.540","5.570","5.540","0.36%"
"30/11/2012","5.520","5.540","5.540","5.520","0.18%"
"29/11/2012","5.510","5.520","5.540","5.510","0.36%"
"28/11/2012","5.490","5.540","5.540","5.490","-0.36%"
"27/11/2012","5.510","5.550","5.550","5.510","-0.18%"
"26/11/2012","5.520","5.550","5.550","5.520","0.00%"
"23/11/2012","5.520","5.520","5.520","5.520","0.91%"
"22/11/2012","5.470","5.480","5.520","5.470","0.37%"
"21/11/2012","5.450","5.470","5.480","5.440","0.00%"
"20/11/2012","5.450","5.420","5.450","5.420","0.55%"
"19/11/2012","5.420","5.390","5.420","5.390","0.93%"
"16/11/2012","5.370","5.410","5.410","5.370","-0.19%"
"15/11/2012","5.380","5.420","5.420","5.380","-0.37%"
"14/11/2012","5.400","5.420","5.420","5.400","0.00%"
"13/11/2012","5.400","5.430","5.430","5.390","-0.18%"
"12/11/2012","5.410","5.430","5.430","5.410","0.00%"
"11/11/2012","5.410","5.410","5.410","5.410","0.00%"
"09/11/2012","5.410","5.440","5.440","5.410","-0.73%"
"08/11/2012","5.450","5.390","5.460","5.390","1.11%"
"07/11/2012","5.390","5.410","5.410","5.380","-0.19%"
"06/11/2012","5.400","5.410","5.410","5.400","0.19%"
"05/11/2012","5.390","5.400","5.400","5.390","0.19%"
"03/11/2012","5.380","5.380","5.380","5.380","0.00%"
"01/11/2012","5.380","5.380","5.380","5.380","0.00%"
"31/10/2012","5.380","5.390","5.390","5.360","0.37%"
"30/10/2012","5.360","5.390","5.390","5.360","-0.19%"
"29/10/2012","5.370","5.390","5.390","5.370","0.00%"
"26/10/2012","5.370","5.400","5.400","5.370","-0.19%"
"25/10/2012","5.380","5.370","5.400","5.370","0.56%"
"24/10/2012","5.350","5.370","5.370","5.350","0.00%"
"23/10/2012","5.350","5.380","5.380","5.350","-0.37%"
"22/10/2012","5.370","5.380","5.380","5.370","0.19%"
"19/10/2012","5.360","5.380","5.380","5.360","0.00%"
"18/10/2012","5.360","5.390","5.390","5.360","-0.19%"
"17/10/2012","5.370","5.370","5.370","5.370","-0.19%"
"16/10/2012","5.380","5.350","5.380","5.350","0.75%"
"15/10/2012","5.340","5.340","5.340","5.340","0.00%"
"12/10/2012","5.340","5.360","5.360","5.340","-0.19%"
"11/10/2012","5.350","5.360","5.360","5.340","0.19%"
"10/10/2012","5.340","5.380","5.380","5.340","-0.37%"
"09/10/2012","5.360","5.360","5.360","5.360","-0.37%"
"08/10/2012","5.380","5.370","5.380","5.370","0.19%"
"05/10/2012","5.370","5.370","5.370","5.370","0.37%"
"04/10/2012","5.350","5.370","5.370","5.350","0.00%"
"03/10/2012","5.350","5.360","5.360","5.350","-0.19%"
"02/10/2012","5.360","5.360","5.360","5.360","0.19%"
"01/10/2012","5.350","5.360","5.360","5.350","0.00%"
"29/09/2012","5.350","5.350","5.350","5.350","0.00%"
"28/09/2012","5.350","5.350","5.360","5.340","0.56%"
"27/09/2012","5.320","5.320","5.320","5.320","0.19%"
"26/09/2012","5.310","5.310","5.310","5.310","-0.38%"
"25/09/2012","5.330","5.330","5.330","5.330","0.00%"
"24/09/2012","5.330","5.330","5.330","5.330","-0.37%"
"23/09/2012","5.350","5.350","5.350","5.350","0.00%"
"22/09/2012","5.350","5.350","5.350","5.350","0.00%"
"21/09/2012","5.350","5.350","5.350","5.350","-0.19%"
"20/09/2012","5.360","5.360","5.360","5.360","-0.19%"
"19/09/2012","5.370","5.370","5.370","5.370","0.00%"
"17/09/2012","5.370","5.370","5.370","5.370","0.00%"
"14/09/2012","5.370","5.370","5.370","5.370","1.32%"
"13/09/2012","5.300","5.340","5.340","5.300","-0.19%"
"12/09/2012","5.310","5.310","5.340","5.310","0.57%"
"11/09/2012","5.280","5.320","5.320","5.280","-0.38%"
"10/09/2012","5.300","5.300","5.300","5.300","1.15%"
"07/09/2012","5.240","5.240","5.240","5.240","-0.57%"
"06/09/2012","5.270","5.260","5.270","5.240","0.57%"
"05/09/2012","5.240","5.270","5.270","5.240","0.00%"
"04/09/2012","5.240","5.270","5.270","5.240","-0.19%"
"03/09/2012","5.250","5.290","5.290","5.250","-0.57%"
"31/08/2012","5.280","5.280","5.290","5.270","0.38%"
"30/08/2012","5.260","5.300","5.300","5.260","-0.38%"
"29/08/2012","5.280","5.310","5.310","5.280","-0.19%"
"28/08/2012","5.290","5.340","5.340","5.290","-0.56%"
"27/08/2012","5.320","5.320","5.320","5.310","0.57%"
"24/08/2012","5.290","5.320","5.320","5.290","0.00%"
"23/08/2012","5.290","5.320","5.320","5.280","-0.38%"
"22/08/2012","5.310","5.330","5.330","5.310","-0.19%"
"21/08/2012","5.320","5.310","5.330","5.310","0.19%"
"17/08/2012","5.310","5.310","5.310","5.310","0.19%"
"16/08/2012","5.300","5.330","5.330","5.300","0.19%"
"13/08/2012","5.290","5.290","5.290","5.290","0.00%"
"10/08/2012","5.290","5.320","5.320","5.290","0.38%"
"09/08/2012","5.270","5.270","5.320","5.270","-0.94%"
"08/08/2012","5.320","5.280","5.320","5.280","0.19%"
"07/08/2012","5.310","5.220","5.310","5.220","0.76%"
"06/08/2012","5.270","5.180","5.290","5.180","1.54%"
"03/08/2012","5.190","5.190","5.220","5.180","0.58%"
"02/08/2012","5.160","5.200","5.200","5.160","-0.58%"
"01/08/2012","5.190","5.160","5.200","5.160","-0.19%"
"31/07/2012","5.200","5.130","5.200","5.130","1.17%"
"30/07/2012","5.140","5.120","5.160","5.120","0.78%"
"27/07/2012","5.100","5.100","5.120","5.100","0.00%"
"26/07/2012","5.100","5.100","5.100","5.100","0.00%"
"25/07/2012","5.100","5.100","5.100","5.100","0.00%"
"24/07/2012","5.100","5.120","5.120","5.100","0.00%"
"23/07/2012","5.100","5.130","5.130","5.100","-0.39%"
"20/07/2012","5.120","5.130","5.130","5.070","0.59%"
"19/07/2012","5.090","5.100","5.130","5.090","-0.39%"
"18/07/2012","5.110","5.100","5.140","5.100","0.20%"
"17/07/2012","5.100","5.100","5.100","5.090","0.00%"
"13/07/2012","5.100","5.120","5.120","5.080","0.79%"
"12/07/2012","5.060","5.140","5.140","5.060","-0.98%"
"11/07/2012","5.110","5.140","5.160","5.110","-0.39%"
"10/07/2012","5.130","5.140","5.140","5.130","0.20%"
"09/07/2012","5.120","5.120","5.140","5.120","0.59%"
"06/07/2012","5.090","5.230","5.230","5.090","-2.68%"
"05/07/2012","5.230","5.260","5.260","5.230","-0.19%"
"04/07/2012","5.240","5.260","5.260","5.240","0.00%"
"03/07/2012","5.240","5.220","5.260","5.220","0.77%"
"29/06/2012","5.200","5.140","5.220","5.140","1.36%"
"28/06/2012","5.130","5.170","5.170","5.130","-0.58%"
"27/06/2012","5.160","5.160","5.160","5.150","0.39%"
"26/06/2012","5.140","5.180","5.180","5.140","-0.19%"
"25/06/2012","5.150","5.220","5.220","5.150","-1.34%"
"22/06/2012","5.220","5.250","5.250","5.220","-0.19%"
"21/06/2012","5.230","5.260","5.260","5.230","-0.38%"
"20/06/2012","5.250","5.260","5.260","5.250","-0.19%"
"19/06/2012","5.260","5.250","5.280","5.250","0.57%"
"18/06/2012","5.230","5.270","5.270","5.220","-0.19%"
"15/06/2012","5.240","5.180","5.270","5.180","1.55%"
"14/06/2012","5.160","5.190","5.190","5.160","0.00%"
"13/06/2012","5.160","5.200","5.200","5.160","-0.58%"
"12/06/2012","5.190","5.210","5.210","5.190","0.00%"
"11/06/2012","5.190","5.190","5.220","5.190","-0.38%"
"08/06/2012","5.210","5.250","5.250","5.170","-0.76%"
"07/06/2012","5.250","5.250","5.280","5.230","0.19%"
"06/06/2012","5.240","5.190","5.250","5.190","1.55%"
"05/06/2012","5.160","5.150","5.180","5.150","0.58%"
"04/06/2012","5.130","5.120","5.170","5.070","1.38%"
"01/06/2012","5.060","5.180","5.180","5.040","-1.36%"
"31/05/2012","5.130","5.210","5.210","5.130","-1.16%"
"30/05/2012","5.190","5.260","5.260","5.190","-1.14%"
"29/05/2012","5.250","5.260","5.260","5.250","0.19%"
"28/05/2012","5.240","5.220","5.240","5.220","0.77%"
"25/05/2012","5.200","5.220","5.220","5.200","-1.89%"
"24/05/2012","5.300","5.350","5.350","5.280","-0.38%"
"23/05/2012","5.320","5.420","5.420","5.320","-1.48%"
"22/05/2012","5.400","5.310","5.420","5.310","2.47%"
"18/05/2012","5.270","5.290","5.290","5.260","0.19%"
"17/05/2012","5.260","5.260","5.260","5.260","-1.68%"
"16/05/2012","5.350","5.490","5.490","5.350","-1.83%"
"15/05/2012","5.450","5.550","5.550","5.450","-1.27%"
"14/05/2012","5.520","5.610","5.610","5.520","-1.25%"
"11/05/2012","5.590","5.610","5.770","5.590","-0.18%"
"10/05/2012","5.600","5.610","5.620","5.600","0.54%"
"09/05/2012","5.570","5.590","5.610","5.570","0.00%"
"08/05/2012","5.570","5.630","5.630","5.570","-0.54%"
"07/05/2012","5.600","5.610","5.630","5.600","0.18%"
"04/05/2012","5.590","5.620","5.620","5.590","-0.36%"
"03/05/2012","5.610","5.610","5.630","5.610","0.54%"
"02/05/2012","5.580","5.660","5.660","5.580","-0.89%"
"30/04/2012","5.630","5.660","5.660","5.630","0.00%"
"27/04/2012","5.630","5.630","5.630","5.630","-0.18%"
"26/04/2012","5.640","5.670","5.670","5.640","-0.18%"
"25/04/2012","5.650","5.650","5.650","5.650","-0.35%"
"18/04/2012","5.670","5.690","5.690","5.670","-0.53%"
"17/04/2012","5.700","5.700","5.700","5.700","0.00%"
"16/04/2012","5.700","5.720","5.720","5.700","-1.21%"
"13/04/2012","5.770","5.770","5.770","5.770","0.00%"
"12/04/2012","5.770","5.770","5.770","5.770","0.00%"
"11/04/2012","5.770","5.700","5.770","5.700","1.23%"
"10/04/2012","5.700","5.720","5.720","5.700","-0.35%"
"09/04/2012","5.720","5.750","5.750","5.720","0.53%"
"05/04/2012","5.690","5.860","5.860","5.690","-2.23%"
"04/04/2012","5.820","5.820","5.820","5.820","0.87%"
"03/04/2012","5.770","5.770","5.770","5.770","0.00%"
"02/04/2012","5.770","5.770","5.770","5.770","-0.52%"
"30/03/2012","5.800","5.800","5.800","5.800","-0.38%"
"29/03/2012","5.822","5.822","5.822","5.822","0.00%"
"28/03/2012","5.822","5.822","5.822","5.822","0.52%"
"27/03/2012","5.792","5.792","5.792","5.792","-0.34%"
"26/03/2012","5.812","5.812","5.812","5.812","1.25%"
"22/03/2012","5.740","5.740","5.740","5.740","-1.07%"
"21/03/2012","5.802","5.802","5.802","5.802","-0.36%"
"20/03/2012","5.823","5.823","5.823","5.823","1.45%"
"19/03/2012","5.740","5.740","5.740","5.740","-0.71%"
"15/03/2012","5.781","5.720","5.781","5.720","3.79%"
"13/03/2012","5.570","5.680","5.680","5.570","0.00%"
"12/03/2012","5.570","5.570","5.570","5.570","-0.18%"
"09/03/2012","5.580","5.580","5.580","5.580","0.72%"
"08/03/2012","5.540","5.540","5.540","5.540","2.40%"
"06/03/2012","5.410","5.410","5.410","5.410","-0.55%"
"05/03/2012","5.440","5.440","5.440","5.440","0.00%"
"02/03/2012","5.440","5.440","5.440","5.440","-0.91%"
"01/03/2012","5.490","5.490","5.490","5.490","0.37%"
"29/02/2012","5.470","5.470","5.470","5.470","8.53%"
"28/02/2012","5.040","5.040","5.040","5.040","-7.35%"
"27/02/2012","5.440","5.440","5.440","5.440","-0.55%"
"24/02/2012","5.470","5.470","5.470","5.470","1.48%"
"23/02/2012","5.390","5.390","5.390","5.390","4.26%"
"22/02/2012","5.170","5.170","5.170","5.170","0.00%"
"17/02/2012","5.170","5.170","5.170","5.170","0.58%"
"16/02/2012","5.140","5.140","5.140","5.140","-0.39%"
"15/02/2012","5.160","5.160","5.160","5.160","1.18%"
"14/02/2012","5.100","5.100","5.100","5.100","0.00%"
"13/02/2012","5.100","5.100","5.100","5.100","-0.39%"
"10/02/2012","5.120","5.120","5.120","5.120","0.00%"
"09/02/2012","5.120","5.040","5.120","5.040","-0.39%"
"08/02/2012","5.140","5.140","5.140","5.140","0.39%"
"07/02/2012","5.120","5.120","5.120","5.120","1.59%"
"06/02/2012","5.040","5.110","5.110","5.040","0.00%"
"03/02/2012","5.040","5.040","5.040","5.040","2.23%"
"02/02/2012","4.930","4.930","4.930","4.930","0.61%"
"01/02/2012","4.900","4.900","4.900","4.900","0.00%"
"30/01/2012","4.900","4.900","4.900","4.900","0.00%"
"26/01/2012","4.900","4.900","4.900","4.900","-0.41%"
"25/01/2012","4.920","4.920","4.920","4.920","0.00%"
"24/01/2012","4.920","4.920","4.920","4.920","-0.20%"
"23/01/2012","4.930","4.930","4.930","4.930","-6.27%"
"19/01/2012","5.260","5.260","5.260","5.260","0.00%"
"18/01/2012","5.260","5.260","5.260","5.260","0.00%"
"17/01/2012","5.260","5.260","5.260","5.260","-1.31%"
"16/01/2012","5.330","5.330","5.330","5.330","1.33%"
"13/01/2012","5.260","5.260","5.260","5.260","1.35%"
"12/01/2012","5.190","5.120","5.380","5.120","1.37%"
"11/01/2012","5.120","5.120","5.120","5.120","0.00%"
"10/01/2012","5.120","5.120","5.120","5.120","1.19%"
"06/01/2012","5.060","5.060","5.060","5.060","-10.28%"
"04/01/2012","5.640","5.640","5.640","5.640","0.18%"
"03/01/2012","5.630","5.630","5.630","5.630","0.54%"
"02/01/2012","5.600","5.600","5.600","5.600","0.00%"
"30/12/2011","5.600","5.600","5.600","5.600","0.36%"
"29/12/2011","5.580","5.580","5.580","5.580","-0.36%"
"28/12/2011","5.600","5.600","5.600","5.600","-0.71%"
"27/12/2011","5.640","5.640","5.640","5.640","-0.18%"
"23/12/2011","5.650","5.650","5.650","5.650","0.00%"
"22/12/2011","5.650","5.650","5.650","5.650","0.18%"
"21/12/2011","5.640","5.640","5.640","5.640","0.00%"
"20/12/2011","5.640","5.640","5.640","5.640","0.71%"
"19/12/2011","5.600","5.600","5.600","5.600","0.00%"
"16/12/2011","5.600","5.600","5.600","5.600","0.54%"
"15/12/2011","5.570","5.570","5.570","5.570","0.00%"
"14/12/2011","5.570","5.570","5.570","5.570","-1.07%"
"13/12/2011","5.630","5.630","5.630","5.630","0.18%"
"12/12/2011","5.620","5.620","5.620","5.620","0.00%"
"09/12/2011","5.620","5.620","5.620","5.620","0.00%"
"07/12/2011","5.620","5.620","5.620","5.620","0.18%"
"06/12/2011","5.610","5.610","5.610","5.610","-1.06%"
"05/12/2011","5.670","5.670","5.670","5.670","-0.53%"
"02/12/2011","5.700","5.700","5.700","5.700","0.71%"
"01/12/2011","5.660","5.660","5.660","5.660","1.62%"
"30/11/2011","5.570","5.570","5.570","5.570","1.09%"
"29/11/2011","5.510","5.510","5.510","5.510","-1.08%"
"28/11/2011","5.570","5.570","5.570","5.570","1.09%"
"24/11/2011","5.510","5.510","5.510","5.510","-1.61%"
"23/11/2011","5.600","5.600","5.600","5.600","-1.06%"
"22/11/2011","5.660","5.660","5.660","5.660","-1.05%"
"21/11/2011","5.720","5.720","5.720","5.720","-0.87%"
"18/11/2011","5.770","5.770","5.770","5.770","0.35%"
"17/11/2011","5.750","5.750","5.750","5.750","0.17%"
"16/11/2011","5.740","5.740","5.740","5.740","-0.35%"
"15/11/2011","5.760","5.760","5.760","5.760","0.17%"
"14/11/2011","5.750","5.750","5.750","5.750","0.17%"
"11/11/2011","5.740","5.740","5.740","5.740","2.32%"
"10/11/2011","5.610","5.610","5.610","5.610","0.54%"
"09/11/2011","5.580","5.580","5.580","5.580","-0.18%"
"07/11/2011","5.590","5.590","5.590","5.590","0.00%"
"04/11/2011","5.590","5.590","5.590","5.590","0.72%"
"03/11/2011","5.550","5.550","5.550","5.550","7.35%"
"02/11/2011","5.170","5.170","5.170","5.170","-0.77%"
"28/10/2011","5.210","5.210","5.210","5.210","-5.44%"
"27/10/2011","5.510","5.510","5.510","5.510","4.55%"
"26/10/2011","5.270","5.270","5.270","5.270","-0.38%"
"25/10/2011","5.290","5.290","5.290","5.290","3.32%"
"24/10/2011","5.120","5.120","5.120","5.120","0.20%"
"21/10/2011","5.110","5.110","5.110","5.110","-0.58%"
"20/10/2011","5.140","5.140","5.140","5.140","0.19%"
"19/10/2011","5.130","5.130","5.130","5.130","0.79%"
"18/10/2011","5.090","5.090","5.090","5.090","-0.97%"
"17/10/2011","5.140","5.140","5.140","5.140","0.59%"
"14/10/2011","5.110","5.110","5.110","5.110","0.20%"
"13/10/2011","5.100","5.100","5.100","5.100","-1.92%"
"12/10/2011","5.200","5.200","5.200","5.200","8.11%"
"07/10/2011","4.810","4.810","4.810","4.810","0.42%"
"06/10/2011","4.790","4.790","4.790","4.790","0.00%"
"05/10/2011","4.790","4.790","4.790","4.790","-0.42%"
"04/10/2011","4.810","4.810","4.810","4.810","-3.41%"
"03/10/2011","4.980","4.980","4.980","4.980","-2.54%"
