,ifscode,country,ISO,period,year,month,ctr_nomxr,ctr_rexr,ctr_irr,ctr_stir,ctr_ltir,ctr_spi,FXI_spot_proxy_USD_m,FXI_deriv_proxy_USD_m,FXI_broad_proxy_USD_m,FXI_spot_proxy_GDP_m,FXI_deriv_proxy_GDP_m,FXI_broad_proxy_GDP_m,FXI_spot_pub_USD_m,FXI_deriv_pub_USD_m,FXI_broad_pub_USD_m,FXI_spot_pub_GDP_m,FXI_deriv_pub_GDP_m,FXI_broad_pub_GDP_m,Sterilization_dummy,De_facto_EXR_regime,De_jure_EXR_regime
1801,156,Canada,CAN,2022-01,2022,1,1.261848,100.6197,0.175935,0.4571955,1.759,146.7475,3228.494240956446,0.0,3228.494240956446,0.1785124766981301,0.0,0.1785124766981301,,,,,,,1,,
1802,156,Canada,CAN,2022-02,2022,2,1.271675,99.9519,0.1717474,0.6209837,1.879474,147.9952,-168.55860627873517,0.0,-168.55860627873517,-0.009263985435837382,0.0,-0.009263985435837382,,,,,,,1,,
1803,156,Canada,CAN,2022-03,2022,3,1.265787,101.1434,0.4077565,0.8757348,2.132174,150.8203,8302.978261167897,0.0,8302.978261167897,0.45360197406327685,0.0,0.45360197406327685,,,,,,,1,,
1804,156,Canada,CAN,2022-04,2022,4,1.262671,101.8179,0.7103333,1.34664,2.704,150.6322,8652.512431180512,0.0,8652.512431180512,0.46988644079952563,0.0,0.46988644079952563,,,,,,,1,,
1805,156,Canada,CAN,2022-05,2022,5,1.285123,101.601,0.9472429,1.781894,2.918571,142.2092,2058.7330301371626,0.0,2058.7330301371626,0.11114136291467563,0.0,0.11114136291467563,,,,,,,1,,
1806,156,Canada,CAN,2022-06,2022,6,1.281364,101.6704,1.428814,2.247345,3.315454,137.703,2613.294936084716,0.0,2613.294936084716,0.14025046021145035,0.0,0.14025046021145035,,,,,,,1,,
1807,156,Canada,CAN,2022-07,2022,7,1.293962,101.468,2.037437,3.030118,3.0215,131.9919,-4809.008506727837,0.0,-4809.008506727837,-0.25658224183801664,0.0,-0.25658224183801664,,,,,,,0,,
1808,156,Canada,CAN,2022-08,2022,8,1.291744,101.2298,2.482955,3.382213,2.859091,138.5578,6913.326114299218,0.0,6913.326114299218,0.3667145155328184,0.0,0.3667145155328184,,,,,,,1,,
1809,156,Canada,CAN,2022-09,2022,9,1.332723,98.85902,3.101768,3.791927,3.1455,133.5429,-3388.2359159971866,0.0,-3388.2359159971866,-0.17868963383092548,0.0,-0.17868963383092548,,,,,,,,,
1810,156,Canada,CAN,2022-10,2022,10,1.37001,96.95957,3.31409,4.230834,3.3805,131.5332,1560.8707072020575,0.0,1560.8707072020575,0.0818449319643485,0.0,0.0818449319643485,,,,,,,,,
1811,156,Canada,CAN,2022-11,2022,11,1.344536,98.21572,3.741224,4.378058,3.16619,138.8564,-2257.299949071703,0.0,-2257.299949071703,-0.11768675731640499,0.0,-0.11768675731640499,,,,,,,,,
1812,156,Canada,CAN,2022-12,2022,12,1.359291,95.72456,4.1245,4.553019,2.9415,137.6451,1889.3258924277875,0.0,1889.3258924277875,0.09794286868428423,0.0,0.09794286868428423,,,,,,,,,
1813,156,Canada,CAN,2023-01,2023,1,1.342723,96.0108,4.290014,4.762475,2.937619,140.9926,-1472.4432257697283,0.0,-1472.4432257697283,-0.07581825949672469,0.0,-0.07581825949672469,,,,,,,,,
1814,156,Canada,CAN,2023-02,2023,2,1.34521,95.95827,4.492368,4.688829,3.174211,143.1723,2632.1641682791305,0.0,2632.1641682791305,0.1346285528952881,0.0,0.1346285528952881,,,,,,,,,
1815,156,Canada,CAN,2023-03,2023,3,1.368213,94.68653,4.492313,4.776983,2.993478,138.4465,-3677.780732612091,0.0,-3677.780732612091,-0.18686087304697274,0.0,-0.18686087304697274,,,,,,,,,
1816,156,Canada,CAN,2023-04,2023,4,1.34847,95.98412,4.491718,4.799086,2.909474,142.7487,3001.752698613686,0.0,3001.752698613686,0.1515077720564973,0.0,0.1515077720564973,,,,,,,,,
1817,156,Canada,CAN,2023-05,2023,5,1.351939,96.1725,4.492648,4.78852,3.045455,141.2347,2930.4641560561236,0.0,2930.4641560561236,0.14694091929149244,0.0,0.14694091929149244,,,,,,,,,
1818,156,Canada,CAN,2023-06,2023,6,1.328782,97.95649,4.683946,5.021803,3.338182,138.5384,1509.3045379191867,0.0,1509.3045379191867,0.07518793926332099,0.0,0.07518793926332099,,,,,,,,,
1819,156,Canada,CAN,2023-07,2023,7,1.321581,98.53494,4.90389,5.219326,3.452,141.3794,602.4607287049079,0.0,602.4607287049079,0.02981833564626806,0.0,0.02981833564626806,,,,,,,,,
1820,156,Canada,CAN,2023-08,2023,8,1.34797,97.03829,4.994214,5.227468,3.654091,140.1464,181.74635837031792,0.0,181.74635837031792,0.00893761979765804,0.0,0.00893761979765804,,,,,,,,,
1821,156,Canada,CAN,2023-09,2023,9,1.353705,96.78638,4.991785,5.2275,3.816,140.2214,1713.6017767048863,0.0,1713.6017767048863,0.08373084646222922,0.0,0.08373084646222922,,,,,,,,,
1822,158,Japan,JPN,2000-01,2000,1,105.2692,177.8856,0.02053,,1.691,106.8891,,,,,,,5468.111396255109,,,0.123652756,,,,0,0
1823,158,Japan,JPN,2000-02,2000,2,109.3595,171.2248,0.0345,,1.796,110.4107,,,,,,,0.0,,,0.0,,,,0,0
1824,158,Japan,JPN,2000-03,2000,3,106.7557,176.6004,0.02136,,1.819,107.1534,,,,,,,10025.32357906584,,,0.22535956,,,,0,0
1825,158,Japan,JPN,2000-04,2000,4,105.5827,179.8035,0.02,,1.74,107.1289,,,,,,,13150.45087802563,,,0.29473355,,,,0,0
1826,158,Japan,JPN,2000-05,2000,5,108.1848,178.3104,0.021,,1.705,103.7279,,,,,,,0.0,,,0.0,,,,0,0
1827,158,Japan,JPN,2000-06,2000,6,106.3127,179.7226,0.02091,,1.664,100.965,,,,,,,0.0,,,0.0,,,,0,0
1828,158,Japan,JPN,2000-07,2000,7,107.9762,177.1401,0.021,,1.689,100.0677,,,,,,,0.0,,,0.0,,,,0,0
1829,158,Japan,JPN,2000-08,2000,8,108.2435,177.5815,0.15522,,1.75,96.27028,,,,,,,0.0,,,0.0,,,,0,0
1830,158,Japan,JPN,2000-09,2000,9,106.8595,180.6303,0.2495,,1.876,95.65789,,,,,,,1344.1363806669165,,,0.029685587,,,,0,0
1831,158,Japan,JPN,2000-10,2000,10,108.4105,179.7327,0.24762,,1.815,93.21606,,,,,,,0.0,,,0.0,,,,0,0
1832,158,Japan,JPN,2000-11,2000,11,108.8738,179.2207,0.2475,,1.764,89.71577,,,,,,,0.0,,,0.0,,,,0,0
1833,158,Japan,JPN,2000-12,2000,12,112.1886,172.745,0.24143,,1.624,86.17165,,,,,,,0.0,,,0.0,,,,0,0
1834,158,Japan,JPN,2001-01,2001,1,116.837,164.5761,0.24895,,1.508,82.83895,,,,,,,0.0,,,0.0,,,,0,0
1835,158,Japan,JPN,2001-02,2001,2,116.1658,165.1958,0.24842,,1.415,81.11395,,,,,,,0.0,,,0.0,,,,0,0
1836,158,Japan,JPN,2001-03,2001,3,120.9995,160.2887,0.10667,,1.169,79.86016,,,,,,,0.0,,,0.0,,,,0,0
1837,158,Japan,JPN,2001-04,2001,4,123.78,158.1285,0.02,,1.315,84.71093,,,,,,,0.0,,,0.0,,,,0,0
1838,158,Japan,JPN,2001-05,2001,5,121.944,160.5769,0.01857,,1.25,88.97252,,,,,,,0.0,,,0.0,,,,0,0
1839,158,Japan,JPN,2001-06,2001,6,122.2048,160.9327,0.01762,,1.152,83.13097,,,,,,,0.0,,,0.0,,,,0,0
1840,158,Japan,JPN,2001-07,2001,7,124.669,157.449,0.01286,,1.305,78.87325,,,,,,,0.0,,,0.0,,,,0,0
1841,158,Japan,JPN,2001-08,2001,8,121.6239,158.6933,0.01,,1.343,75.72427,,,,,,,0.0,,,0.0,,,,0,0
1842,158,Japan,JPN,2001-09,2001,9,118.8737,161.9955,0.00505,,1.346,66.64414,,,,,,,27001.093263812967,,,0.5823399,,,,0,0
1843,158,Japan,JPN,2001-10,2001,10,121.3627,159.7298,0.00314,,1.363,69.13689,,,,,,,0.0,,,0.0,,,,0,0
1844,158,Japan,JPN,2001-11,2001,11,122.3119,158.1605,0.00243,,1.328,67.74902,,,,,,,0.0,,,0.0,,,,0,0
1845,158,Japan,JPN,2001-12,2001,12,127.0333,151.9243,0.00184,,1.334,65.63918,,,,,,,0.0,,,0.0,,,,0,0
1846,158,Japan,JPN,2002-01,2002,1,132.8,145.1143,0.00111,,1.42,64.67934,,,,,,,0.0,,,0.0,,,,0,0
1847,158,Japan,JPN,2002-02,2002,2,133.455,143.223,0.001,,1.501,62.47022,,,,,,,0.0,,,0.0,,,,0,0
1848,158,Japan,JPN,2002-03,2002,3,131.24,145.2853,0.00205,,1.421,69.91302,,,,,,,0.0,,,0.0,,,,0,0
1849,158,Japan,JPN,2002-04,2002,4,130.7727,145.1008,0.00148,0.1,1.394,69.84146,,,,,,,0.0,,,0.0,,,,0,0
1850,158,Japan,JPN,2002-05,2002,5,126.3435,148.715,0.00138,0.08,1.365,71.17776,,,,,,,16752.90766674579,,,0.36445126,,,,0,0
1851,158,Japan,JPN,2002-06,2002,6,123.255,150.634,0.0014,0.09,1.328,68.10614,,,,,,,0.0,,,0.0,,,,0,0
1852,158,Japan,JPN,2002-07,2002,7,118.0152,155.7124,0.00178,0.09,1.296,64.66644,,,,,,,0.0,,,0.0,,,,0,0
1853,158,Japan,JPN,2002-08,2002,8,118.9823,155.6427,0.00186,0.07,1.255,61.65348,,,,,,,0.0,,,0.0,,,,0,0
1854,158,Japan,JPN,2002-09,2002,9,120.8333,153.0127,0.00526,0.08,1.129,59.0576,,,,,,,0.0,,,0.0,,,,0,0
1855,158,Japan,JPN,2002-10,2002,10,123.9087,149.3136,0.00191,0.08,1.095,56.11748,,,,,,,0.0,,,0.0,,,,0,0
1856,158,Japan,JPN,2002-11,2002,11,121.4476,151.0476,0.00195,0.08,0.979,55.21952,,,,,,,0.0,,,0.0,,,,0,0
1857,158,Japan,JPN,2002-12,2002,12,122.006,149.5531,0.00195,0.1,0.975,54.53042,,,,,,,0.0,,,0.0,,,,0,0
1858,158,Japan,JPN,2003-01,2003,1,118.8045,150.4287,0.002,0.1,0.836,54.5878,,,,,,,5714.1653324344825,,,0.12708956,,,,0,0
1859,158,Japan,JPN,2003-02,2003,2,119.425,148.3514,0.001,0.09,0.828,54.26355,,,,,,,9576.661916338335,,,0.2135881,,,,0,0
1860,158,Japan,JPN,2003-03,2003,3,118.6524,149.7731,0.002,0.08,0.724,51.72439,,,,,,,4780.150223647565,,,0.10690886,,,,0,0
1861,158,Japan,JPN,2003-04,2003,4,119.8895,147.9956,0.001,0.08,0.663,50.97083,,,,,,,0.0,,,0.0,,,,0,0
1862,158,Japan,JPN,2003-05,2003,5,117.3773,149.0552,0.001,0.08,0.577,52.84023,,,,,,,33963.84103701177,,,0.76386654,,,,0,0
1863,158,Japan,JPN,2003-06,2003,6,118.3391,147.0314,0.001,0.09,0.529,56.67443,,,,,,,5317.493869958569,,,0.11992978,,,,0,0
1864,158,Japan,JPN,2003-07,2003,7,118.6261,147.1104,0.002,0.09,0.956,61.15713,,,,,,,17084.702907711755,,,0.38641176,,,,0,0
1865,158,Japan,JPN,2003-08,2003,8,118.7119,147.6478,0.001,0.09,1.406,62.25556,,,,,,,3471.0882922312935,,,0.07872901,,,,0,0
1866,158,Japan,JPN,2003-09,2003,9,114.95,151.0931,0.002,0.09,1.42,66.95549,,,,,,,44413.93691893301,,,1.0102252,,,,0,0
1867,158,Japan,JPN,2003-10,2003,10,109.5,156.4823,0.001,0.09,1.437,68.54835,,,,,,,15228.143821865304,,,0.34735945,,,,0,0
1868,158,Japan,JPN,2003-11,2003,11,109.165,155.7308,0.001,0.08,1.333,64.92816,,,,,,,14537.461073456676,,,0.33255038,,,,0,0
1869,158,Japan,JPN,2003-12,2003,12,107.7952,155.9594,0.001,0.1,1.33,65.23371,,,,,,,24284.7872439047,,,0.55711323,,,,0,0
1870,158,Japan,JPN,2004-01,2004,1,106.2971,155.6572,0.0,0.09,1.33,68.32854,,,,,,,64117.86822069743,,,1.4660739,,,,0,0
1871,158,Japan,JPN,2004-02,2004,2,106.6485,154.5777,0.001,0.09,1.211,67.34226,,,,,,,32631.875351980474,,,0.7436886,,,,0,0
1872,158,Japan,JPN,2004-03,2004,3,108.513,152.9527,0.001,0.08,1.418,73.33595,,,,,,,41753.70728562218,,,0.9484647,,,,0,0
1873,158,Japan,JPN,2004-04,2004,4,107.6218,154.0015,0.0,0.08,1.52,77.43574,,,,,,,0.0,,,0.0,,,,0,0
1874,158,Japan,JPN,2004-05,2004,5,112.0919,149.0781,0.001,0.08,1.505,72.46829,,,,,,,0.0,,,0.0,,,,0,0
1875,158,Japan,JPN,2004-06,2004,6,109.4682,152.8897,0.001,0.09,1.807,74.69481,,,,,,,0.0,,,0.0,,,,0,0
1876,158,Japan,JPN,2004-07,2004,7,109.4623,151.3802,0.0,0.09,1.808,73.91869,,,,,,,0.0,,,0.0,,,,0,0
1877,158,Japan,JPN,2004-08,2004,8,110.2545,150.6105,0.001,0.09,1.588,71.86106,,,,,,,0.0,,,0.0,,,,0,0
1878,158,Japan,JPN,2004-09,2004,9,110.0682,150.5768,0.001,0.09,1.393,72.31616,,,,,,,0.0,,,0.0,,,,0,0
1879,158,Japan,JPN,2004-10,2004,10,108.7867,151.5763,0.001,0.09,1.483,71.55228,,,,,,,0.0,,,0.0,,,,0,0
1880,158,Japan,JPN,2004-11,2004,11,104.7045,154.7378,0.001,0.09,1.452,70.96761,,,,,,,0.0,,,0.0,,,,0,0
1881,158,Japan,JPN,2004-12,2004,12,103.8461,153.6541,0.001,0.1,1.397,71.72182,,,,,,,0.0,,,0.0,,,,0,0
1882,158,Japan,JPN,2005-01,2005,1,103.3619,154.0573,0.001,0.1,1.31,73.77236,,,,,,,0.0,,,0.0,,,,0,0
1883,158,Japan,JPN,2005-02,2005,2,104.9895,149.8575,0.001,0.1,1.419,74.76057,,,,,,,0.0,,,0.0,,,,0,0
1884,158,Japan,JPN,2005-03,2005,3,105.277,149.1888,0.002,0.08,1.325,76.85945,,,,,,,0.0,,,0.0,,,,0,0
1885,158,Japan,JPN,2005-04,2005,4,107.2548,147.1586,0.001,0.08,1.257,74.57426,,,,,,,0.0,,,0.0,,,,0,0
1886,158,Japan,JPN,2005-05,2005,5,106.6273,148.4963,0.001,0.08,1.238,73.09679,,,,,,,0.0,,,0.0,,,,0,0
1887,158,Japan,JPN,2005-06,2005,6,108.7068,146.6523,0.001,0.09,1.143,74.73413,,,,,,,0.0,,,0.0,,,,0,0
1888,158,Japan,JPN,2005-07,2005,7,111.9562,142.453,0.001,0.09,1.295,76.68411,,,,,,,0.0,,,0.0,,,,0,0
1889,158,Japan,JPN,2005-08,2005,8,110.6457,142.4421,0.001,0.09,1.365,80.03679,,,,,,,0.0,,,0.0,,,,0,0
1890,158,Japan,JPN,2005-09,2005,9,111.1045,141.812,0.001,0.09,1.45,85.9847,,,,,,,0.0,,,0.0,,,,0,0
1891,158,Japan,JPN,2005-10,2005,10,114.8471,137.0556,0.001,0.09,1.513,90.18312,,,,,,,0.0,,,0.0,,,,0,0
1892,158,Japan,JPN,2005-11,2005,11,118.4555,133.0876,0.001,0.09,1.454,97.02577,,,,,,,0.0,,,0.0,,,,0,0
1893,158,Japan,JPN,2005-12,2005,12,118.3736,132.4698,0.001,0.1,1.488,103.9335,,,,,,,0.0,,,0.0,,,,0,0
1894,158,Japan,JPN,2006-01,2006,1,115.4777,133.4421,0.001,0.1036,1.547,106.6951,,,,,,,0.0,,,0.0,,,,0,0
1895,158,Japan,JPN,2006-02,2006,2,117.895,129.9385,0.001,0.11,1.598,106.5771,,,,,,,0.0,,,0.0,,,,0,0
1896,158,Japan,JPN,2006-03,2006,3,117.2878,130.7272,0.002,0.1255,1.759,107.4003,,,,,,,0.0,,,0.0,,,,0,0
1897,158,Japan,JPN,2006-04,2006,4,117.073,129.4189,0.002,0.14,1.956,112.4864,,,,,,,0.0,,,0.0,,,,0,0
1898,158,Japan,JPN,2006-05,2006,5,111.7565,134.4577,0.02,0.27,1.849,107.5002,,,,,,,0.0,,,0.0,,,,0,0
1899,158,Japan,JPN,2006-06,2006,6,114.6677,132.3717,0.036,0.35,1.901,98.80879,,,,,,,0.0,,,0.0,,,,0,0
1900,158,Japan,JPN,2006-07,2006,7,115.6619,130.1353,0.155,0.44,1.927,99.78346,,,,,,,0.0,,,0.0,,,,0,0
1901,158,Japan,JPN,2006-08,2006,8,115.913,130.1673,0.25,0.432,1.668,103.2547,,,,,,,0.0,,,0.0,,,,0,0
1902,158,Japan,JPN,2006-09,2006,9,117.1857,128.6408,0.261,0.436,1.628,103.0801,,,,,,,0.0,,,0.0,,,,0,0
1903,158,Japan,JPN,2006-10,2006,10,118.6777,126.795,0.254,0.447,1.718,105.4142,,,,,,,0.0,,,0.0,,,,0,0
1904,158,Japan,JPN,2006-11,2006,11,117.285,126.2743,0.257,0.502,1.69,101.8985,,,,,,,0.0,,,0.0,,,,0,0
1905,158,Japan,JPN,2006-12,2006,12,117.3714,124.5136,0.255,0.54,1.645,106.1304,,,,,,,0.0,,,0.0,,,,0,0
1906,158,Japan,JPN,2007-01,2007,1,120.3739,121.0697,0.267,0.54,1.705,109.8054,,,,,,,0.0,,,0.0,,,,0,0
1907,158,Japan,JPN,2007-02,2007,2,120.465,119.4222,0.357,0.66,1.64,113.7421,,,,,,,0.0,,,0.0,,,,0,0
1908,158,Japan,JPN,2007-03,2007,3,117.3041,122.3904,0.509,0.66,1.629,110.3353,,,,,,,0.0,,,0.0,,,,0,0
1909,158,Japan,JPN,2007-04,2007,4,118.904,119.594,0.511,0.65,1.653,110.4867,,,,,,,0.0,,,0.0,,,,0,0
1910,158,Japan,JPN,2007-05,2007,5,120.813,117.2593,0.521,0.67,1.733,111.0508,,,,,,,0.0,,,0.0,,,,0,0
1911,158,Japan,JPN,2007-06,2007,6,122.6986,114.7206,0.51,0.73,1.903,113.9986,,,,,,,0.0,,,0.0,,,,0,0
1912,158,Japan,JPN,2007-07,2007,7,121.4791,113.9508,0.499,0.77,1.809,113.6821,,,,,,,0.0,,,0.0,,,,0,0
1913,158,Japan,JPN,2007-08,2007,8,116.6978,119.896,0.485,0.84,1.577,103.5326,,,,,,,0.0,,,0.0,,,,0,0
1914,158,Japan,JPN,2007-09,2007,9,115.0515,120.2819,0.51,0.85,1.698,100.6234,,,,,,,0.0,,,0.0,,,,0,0
1915,158,Japan,JPN,2007-10,2007,10,115.8974,117.1024,0.506,0.85,1.616,104.5118,,,,,,,0.0,,,0.0,,,,0,0
1916,158,Japan,JPN,2007-11,2007,11,110.9205,120.744,0.5,0.87,1.497,96.81111,,,,,,,0.0,,,0.0,,,,0,0
1917,158,Japan,JPN,2007-12,2007,12,112.4565,118.9004,0.497,0.86,1.526,97.12053,,,,,,,0.0,,,0.0,,,,0,0
1918,158,Japan,JPN,2008-01,2008,1,107.8859,122.4552,0.502,0.85,1.429,87.50343,,,,,,,0.0,,,0.0,,,,0,0
1919,158,Japan,JPN,2008-02,2008,2,107.114,120.9662,0.504,0.85,1.429,85.50639,,,,,,,0.0,,,0.0,,,,0,0
1920,158,Japan,JPN,2008-03,2008,3,100.7067,127.1936,0.511,0.84,1.245,79.11562,,,,,,,0.0,,,0.0,,,,0,0
1921,158,Japan,JPN,2008-04,2008,4,102.6077,123.3423,0.506,0.84,1.6,83.61765,,,,,,,0.0,,,0.0,,,,0,0
1922,158,Japan,JPN,2008-05,2008,5,104.3473,122.3157,0.505,0.84,1.778,88.58059,,,,,,,0.0,,,0.0,,,,0,0
1923,158,Japan,JPN,2008-06,2008,6,106.9336,119.359,0.509,0.86,1.601,89.0054,,,,,,,0.0,,,0.0,,,,0,0
1924,158,Japan,JPN,2008-07,2008,7,106.8435,118.2077,0.503,0.85,1.537,83.06715,,,,,,,0.0,,,0.0,,,,0,0
1925,158,Japan,JPN,2008-08,2008,8,109.3314,118.1766,0.504,0.85,1.431,80.39069,,,,,,,0.0,,,0.0,,,,0,0
1926,158,Japan,JPN,2008-09,2008,9,106.6445,123.7454,0.495,0.87,1.481,75.19182,,,,,,,0.0,,,0.0,,,,0,0
1927,158,Japan,JPN,2008-10,2008,10,100.0722,137.7753,0.487,0.89,1.486,58.68178,,,,,,,0.0,,,0.0,,,,0,0
1928,158,Japan,JPN,2008-11,2008,11,96.86125,145.4722,0.301,0.88,1.377,55.15506,,,,,,,0.0,,,0.0,,,,0,0
1929,158,Japan,JPN,2008-12,2008,12,91.30975,153.113,0.211,0.74,1.214,53.48485,,,,,,,0.0,,,0.0,,,,0,0
1930,158,Japan,JPN,2009-01,2009,1,90.26975,154.1439,0.12,0.72,1.272,53.17285,,,,,,,0.0,,,0.0,,,,0,0
1931,158,Japan,JPN,2009-02,2009,2,92.8245,151.597,0.111,0.71,1.277,49.18136,,,,,,,0.0,,,0.0,,,,0,0
1932,158,Japan,JPN,2009-03,2009,3,97.80454,143.8766,0.1,0.65,1.323,48.79136,,,,,,,0.0,,,0.0,,,,0,0
1933,158,Japan,JPN,2009-04,2009,4,98.90091,139.2512,0.104,0.6,1.402,53.61248,,,,,,,0.0,,,0.0,,,,0,0
1934,158,Japan,JPN,2009-05,2009,5,96.53048,138.9804,0.102,0.57,1.481,56.55453,,,,,,,0.0,,,0.0,,,,0,0
1935,158,Japan,JPN,2009-06,2009,6,96.62659,137.0255,0.104,0.56,1.363,59.40634,,,,,,,0.0,,,0.0,,,,0,0
1936,158,Japan,JPN,2009-07,2009,7,94.31348,139.5029,0.102,0.55,1.386,58.18091,,,,,,,0.0,,,0.0,,,,0,0
1937,158,Japan,JPN,2009-08,2009,8,94.88619,137.5843,0.106,0.54,1.314,61.95646,,,,,,,0.0,,,0.0,,,,0,0
1938,158,Japan,JPN,2009-09,2009,9,91.34,141.2896,0.102,0.54,1.258,60.42355,,,,,,,0.0,,,0.0,,,,0,0
1939,158,Japan,JPN,2009-10,2009,10,90.30091,140.095,0.106,0.53,1.404,57.70776,,,,,,,0.0,,,0.0,,,,0,0
1940,158,Japan,JPN,2009-11,2009,11,89.14381,140.8125,0.105,0.51,1.253,55.15119,,,,,,,0.0,,,0.0,,,,0,0
1941,158,Japan,JPN,2009-12,2009,12,89.91739,139.5819,0.101,0.46,1.272,57.62783,,,,,,,0.0,,,0.0,,,,0,0
1942,158,Japan,JPN,2010-01,2010,1,91.12381,136.9298,0.096,0.45,1.308,60.27271,,,,,,,0.0,,,0.0,,,,0,0
1943,158,Japan,JPN,2010-02,2010,2,90.1115,139.3364,0.101,0.44,1.295,57.75546,,,,,,,0.0,,,0.0,,,,0,0
1944,158,Japan,JPN,2010-03,2010,3,90.70565,137.8065,0.097,0.43,1.361,60.43322,,,,,,,0.0,,,0.0,,,,0,0
1945,158,Japan,JPN,2010-04,2010,4,93.51455,132.5383,0.093,0.4,1.286,63.63312,,,,,,,0.0,,,0.0,,,,0,0
1946,158,Japan,JPN,2010-05,2010,5,91.97,137.3467,0.091,0.39,1.257,59.2252,,,,,,,0.0,,,0.0,,,,0,0
1947,158,Japan,JPN,2010-06,2010,6,90.82954,139.9139,0.095,0.38,1.08,56.32634,,,,,,,0.0,,,0.0,,,,0,0
1948,158,Japan,JPN,2010-07,2010,7,87.49577,142.1522,0.094,0.37,1.075,54.57168,,,,,,,0.0,,,0.0,,,,0,0
1949,158,Japan,JPN,2010-08,2010,8,85.37955,144.2589,0.095,0.36,1.023,53.79427,,,,,,,0.0,,,0.0,,,,0,0
1950,158,Japan,JPN,2010-09,2010,9,84.37228,144.2047,0.091,0.36,0.898,54.00055,,,,,,,25203.415964891472,,,0.47672305,,,,0,0
1951,158,Japan,JPN,2010-10,2010,10,81.80286,145.7009,0.091,0.34,0.903,53.3527,,,,,,,0.0,,,0.0,,,,0,0
1952,158,Japan,JPN,2010-11,2010,11,82.55227,143.5193,0.091,0.34,1.161,54.72381,,,,,,,0.0,,,0.0,,,,0,0
1953,158,Japan,JPN,2010-12,2010,12,83.27,141.9529,0.087,0.34,1.133,57.70776,,,,,,,0.0,,,0.0,,,,0,0
1954,158,Japan,JPN,2011-01,2011,1,82.57762,140.8313,0.085,0.34,1.213,59.51399,,,,,,,0.0,,,0.0,,,,0,0
1955,158,Japan,JPN,2011-02,2011,2,82.5355,139.2721,0.093,0.34,1.241,61.14294,,,,,,,0.0,,,0.0,,,,0,0
1956,158,Japan,JPN,2011-03,2011,3,81.66,139.9111,0.085,0.33615,1.214,56.80851,,,,,,,8463.700806648741,,,0.15447658,,,,0,0
1957,158,Japan,JPN,2011-04,2011,4,83.16524,134.936,0.062,0.33286,1.215,54.42342,,,,,,,0.0,,,0.0,,,,0,0
1958,158,Japan,JPN,2011-05,2011,5,81.08455,137.8809,0.069,0.33214,1.118,54.20683,,,,,,,0.0,,,0.0,,,,0,0
1959,158,Japan,JPN,2011-06,2011,6,80.39591,138.4895,0.069,0.33214,1.084,52.99171,,,,,,,0.0,,,0.0,,,,0,0
1960,158,Japan,JPN,2011-07,2011,7,79.32381,139.2486,0.073,0.33214,1.075,55.51476,,,,,,,0.0,,,0.0,,,,0,0
1961,158,Japan,JPN,2011-08,2011,8,76.95,143.621,0.081,0.32857,1.023,50.19857,,,,,,,58540.66675314567,,,1.0388008,,,,0,0
1962,158,Japan,JPN,2011-09,2011,9,76.81773,146.3906,0.08,0.32929,0.975,48.607,,,,,,,0.0,,,0.0,,,,0,0
1963,158,Japan,JPN,2011-10,2011,10,76.65476,147.7677,0.081,0.32929,1.038,48.34142,,,,,,,105216.37122002085,,,1.8465525,,,,0,0
1964,158,Japan,JPN,2011-11,2011,11,77.50182,145.4301,0.077,0.32929,1.062,47.05346,,,,,,,13154.838709677419,,,0.22960718,,,,0,0
1965,158,Japan,JPN,2011-12,2011,12,77.81409,145.6827,0.078,0.32929,0.971,47.1927,,,,,,,0.0,,,0.0,,,,0,0
1966,158,Japan,JPN,2012-01,2012,1,76.91591,146.17,0.08,0.33077,0.959,47.84957,,,,,,,0.0,,,0.0,,,,0,0
1967,158,Japan,JPN,2012-02,2012,2,78.54857,141.1369,0.085,0.33167,0.962,51.52584,,,,,,,0.0,,,0.0,,,,0,0
1968,158,Japan,JPN,2012-03,2012,3,82.44363,135.1705,0.084,0.33167,0.966,54.86885,,,,,,,0.0,,,0.0,,,,0,0
1969,158,Japan,JPN,2012-04,2012,4,81.27428,137.3896,0.075,0.33167,0.914,52.65264,,,,,,,0.0,,,0.0,,,,0,0
1970,158,Japan,JPN,2012-05,2012,5,79.66478,141.5918,0.084,0.33167,0.846,48.31176,,,,,,,0.0,,,0.0,,,,0,0
1971,158,Japan,JPN,2012-06,2012,6,79.30238,142.9025,0.076,0.33455,0.789,47.26297,,,,,,,0.0,,,0.0,,,,0,0
1972,158,Japan,JPN,2012-07,2012,7,78.98227,142.2741,0.084,0.32727,0.78,48.08937,,,,,,,0.0,,,0.0,,,,0,0
1973,158,Japan,JPN,2012-08,2012,8,78.68435,141.6908,0.086,0.32727,0.8,48.26471,,,,,,,0.0,,,0.0,,,,0,0
1974,158,Japan,JPN,2012-09,2012,9,78.148,141.1985,0.085,0.32727,0.757,47.91854,,,,,,,0.0,,,0.0,,,,0,0
1975,158,Japan,JPN,2012-10,2012,10,78.97609,138.9632,0.085,0.32636,0.76,47.46215,,,,,,,0.0,,,0.0,,,,0,0
1976,158,Japan,JPN,2012-11,2012,11,81.025,134.9675,0.086,0.31818,0.713,48.62183,,,,,,,0.0,,,0.0,,,,0,0
1977,158,Japan,JPN,2012-12,2012,12,83.79762,129.4962,0.082,0.30818,0.781,52.54628,,,,,,,0.0,,,0.0,,,,0,0
